lambda_nm,Re_eps_eff_I0e+00,Im_eps_eff_I0e+00,status_I0e+00,Re_eps_eff_I1e+06,Im_eps_eff_I1e+06,status_I1e+06,Re_eps_eff_I5e+06,Im_eps_eff_I5e+06,status_I5e+06,Re_eps_eff_I2e+07,Im_eps_eff_I2e+07,status_I2e+07
700.0,5.348117177754636,-0.1355110190189966,ok,5.348103892874438,-0.13574756121702894,ok,5.348049793975691,-0.13669385248283147,ok,5.3478332377256566,-0.14024409304785246,ok
702.0,5.330859035573176,-0.13167185898187475,ok,5.330847194457785,-0.13189530291690346,ok,5.330798961516032,-0.13278919584690319,ok,5.330605699105898,-0.1361428801560776,ok
704.0,5.314096768943072,-0.12799759610172443,ok,5.314086224242946,-0.12820883269758948,ok,5.31404325818553,-0.12905389088722824,ok,5.31387090515345,-0.13222437917129,ok
706.0,5.297136757718721,-0.1249145242005087,ok,5.297127218016184,-0.12511394785082586,ok,5.297088347146909,-0.1259117470025343,ok,5.2969324238867665,-0.1289049202156892,ok
708.0,5.280455722253012,-0.12209748704615765,ok,5.28044703963157,-0.12228577946359566,ok,5.280411664941612,-0.12303904629058449,ok,5.280269820459003,-0.12586512633330868,ok
710.0,5.264262766105296,-0.11939097187564367,ok,5.264254859073875,-0.11956889842362951,ok,5.264222647315027,-0.12028069490167956,ok,5.264093527999382,-0.12295117041623307,ok
712.0,5.248536842746347,-0.11678898884396771,ok,5.248529638298655,-0.11695725264196662,ok,5.248500291029041,-0.11763039174077441,ok,5.248382686166333,-0.1201558173521541,ok
714.0,5.233258094838261,-0.11428595685284877,ok,5.233251527482998,-0.11444520459833984,ok,5.233224777074765,-0.11508227356924085,ok,5.233117602262846,-0.11747235718082022,ok
716.0,5.218407771673568,-0.11187667018128299,ok,5.218401782585699,-0.11202749735811007,ok,5.218377388733024,-0.11263087856791129,ok,5.218279671401337,-0.11489455946899979,ok
718.0,5.203968153376836,-0.10955626827006927,ok,5.203962689653546,-0.10969922381491855,ok,5.203940436312897,-0.11027111341265747,ok,5.203851303056669,-0.11241663226998719,ok
720.0,5.189922481233303,-0.10732020832300042,ok,5.189917495240608,-0.10745579881255928,ok,5.189897187945224,-0.10799822347928002,ok,5.1898158534273175,-0.1100331851475027,ok
722.0,5.176254893576186,-0.10516424042755135,ok,5.1762503423742405,-0.10529293384098991,ok,5.176231805873127,-0.10580776584099319,ok,5.176157563082946,-0.10773919580929323,ok
724.0,5.16295036672361,-0.10308438493277684,ok,5.162946211560415,-0.10320661403736398,ok,5.162929287739354,-0.10369558476210318,ok,5.162861499428667,-0.10552997995219462,ok
726.0,5.1499946605085105,-0.10107691185252314,ok,5.149990866373185,-0.10119307725428606,ok,5.149975412421176,-0.10165778942649073,ok,5.149913503562528,-0.10340116396918912,ok
728.0,5.137374267991304,-0.09913832208857774,ok,5.1373708032193335,-0.09924879498480417,ok,5.1373566900090655,-0.09969073366998382,ok,5.137300141144268,-0.10134866021122947,ok
730.0,5.125076368986376,-0.09726533029156981,ok,5.125073204910271,-0.09737045495751742,ok,5.125060315565511,-0.09779099751227087,ok,5.125008656930219,-0.09936864453324025,ok
732.0,5.1130887870700255,-0.09545484919774808,ok,5.11308589770974,-0.0955549452360702,ok,5.113074126336235,-0.09595537030722104,ok,5.113026932662347,-0.09745753588556424,ok
734.0,5.101399949770167,-0.09370397529758244,ok,5.101397311558345,-0.09379933967562555,ok,5.10138656211802,-0.09418083535078778,ok,5.101343448029058,-0.09561197773986088,ok
736.0,5.089998851667048,-0.09200997570780338,ok,5.089996443204873,-0.09210088460500476,ok,5.089986628515765,-0.09246455580348188,ok,5.089947244441861,-0.09382882116267455,ok
738.0,5.078875020160285,-0.09037027613228592,ok,5.078872822000237,-0.09045698661734235,ok,5.078863862846948,-0.09080386180004166,ok,5.078827891395815,-0.09210510937104772,ok
740.0,5.068018483680631,-0.08878244980934498,ok,5.068016478132918,-0.08886520136458805,ok,5.068008302474349,-0.08919623863268637,ok,5.067975455203059,-0.09043806362308458,ok
742.0,5.057419742145651,-0.08724420735375561,ok,5.057417913105548,-0.08732322326220736,ok,5.057410455368381,-0.08763931590646447,ok,5.057380469907927,-0.08882507031262624,ok
744.0,5.04706973947708,-0.0857533874113117,ok,5.0470680722707,-0.08582887602017444,ok,5.047061272718579,-0.08613085757590909,ok,5.047033910209431,-0.0872636691514791,ok
746.0,5.0369598380143055,-0.08430794805215831,ok,5.036958319260688,-0.08438010392497867,ok,5.036952123430294,-0.08466875278167109,ok,5.036927166232502,-0.08575154233520604,ok
748.0,5.027081794673406,-0.08290595883660179,ok,5.0270804121610615,-0.08297496380501806,ok,5.0270747703574274,-0.08325100741417797,ok,5.027052020003376,-0.08428650459957492,ok
750.0,5.017427738714681,-0.08154559349373977,ok,5.017426481290926,-0.08161161761854722,ok,5.01742134813522,-0.08187573633878661,ok,5.017400623497228,-0.08286649408453563,ok
752.0,5.0079901509937175,-0.08022512315915982,ok,5.007989008465384,-0.08028832560939124,ok,5.00798434248928,-0.08054115622349806,ok,5.007965478137552,-0.08148956393125234,ok
754.0,4.998761844581982,-0.07894291012321493,ok,4.998760807626234,-0.07900343998101778,ok,4.998756570907658,-0.07924557891615767,ok,4.998739415637227,-0.08015387454537543,ok
756.0,4.989735946652868,-0.07769740204608357,ok,4.989735006737005,-0.07775539904436286,ok,4.9897311645727065,-0.07798740532329056,ok,4.989715580080484,-0.07885768646653228,ok
758.0,4.980139414276621,-0.07651850510357373,ok,4.98013855241492,-0.07657389856900247,ok,4.980135028819968,-0.07679548942853805,ok,4.980120729564085,-0.07762669471505199,ok
760.0,4.970766756712188,-0.07537317315797101,ok,4.970765966574137,-0.07542610755822869,ok,4.970762735673621,-0.07563786097087834,ok,4.97074961673619,-0.07643215921062625,ok
762.0,4.9616102356825,-0.0742600372424244,ok,4.961609511486817,-0.07431064753146717,ok,4.961606549656247,-0.07451310340597171,ok,4.961594515322472,-0.07527252054809949,ok
764.0,4.9526624652363855,-0.07317780020412691,ok,4.9526618016991595,-0.07322621254515338,ok,4.95265908735139,-0.07341987561919212,ok,4.952648050229139,-0.07414630561100864,ok
766.0,4.943916391935985,-0.07212523213304496,ok,4.943915784224157,-0.07217156455935106,ok,4.943913297618271,-0.07235690704371797,ok,4.943903177849479,-0.07305212175656722,ok
768.0,4.935365276365363,-0.07110116613103683,ok,4.93536472005495,-0.0711455291506998,ok,4.935362443124646,-0.0713229931487155,ok,4.935353167678149,-0.07198865145997703,ok
770.0,4.92700267585874,-0.07010449439244808,ok,4.9270021668972515,-0.07014699154215194,ok,4.927000083096616,-0.07031699126557944,ok,4.926991585133269,-0.0709546473766515,ok
772.0,4.918822428355543,-0.0691341645700209,ok,4.9188219630281695,-0.06917489292278778,ok,4.918820057192865,-0.06933781672330469,ok,4.918812275494972,-0.06994892778511677,ok
774.0,4.910818637297524,-0.06818917640241774,ok,4.910818212196654,-0.06822822703351415,ok,4.910816470418912,-0.06838443926683556,ok,4.91080934887687,-0.06897037237706961,ok
776.0,4.902985657490321,-0.0672685785818627,ok,4.90298526948806,-0.06730603699671857,ok,4.902983679003951,-0.06745587973471902,ok,4.902977166153899,-0.0680179183643792,ok
778.0,4.89531808185845,-0.06637146584238551,ok,4.895317728081804,-0.06640741236997455,ok,4.895316277169497,-0.06655120697461263,ok,4.895310325776466,-0.06709055687576626,ok
780.0,4.887810729028559,-0.06549697625092844,ok,4.887810406837001,-0.06553148640571438,ok,4.88780908472485,-0.06566953497718264,ok,4.887803651406587,-0.06618732961852038,ok
782.0,4.880458631681175,-0.0646442886851759,ok,4.880458338646367,-0.06467743350042271,ok,4.880457135429787,-0.06481002021071768,ok,4.880452180316928,-0.0653073257829662,ok
784.0,4.873257025616079,-0.06381262048340686,ok,4.873256759503498,-0.06384446681837669,ok,4.8732556660697375,-0.06397185914038764,ok,4.873251152498517,-0.0644496791694922,ok
786.0,4.866201339480805,-0.0630012252529665,ok,4.866201098233104,-0.06303183607628365,ok,4.8662001061930855,-0.0631542859175197,ok,4.866196000427255,-0.0636135655198371,ok
788.0,4.859287185115886,-0.06220939082512465,ok,4.859286966837792,-0.06223882547636719,ok,4.8592860684643195,-0.06235657022556572,ok,4.859282339443195,-0.06279820003601749,ok
790.0,4.852510348474055,-0.061436437345148344,ok,4.852510151418671,-0.061464751776529575,ok,4.852509339590332,-0.06157801527060593,ok,4.852505958700395,-0.062002835071799454,ok
792.0,4.8458667810740215,-0.06068171548736914,ok,4.845866603630372,-0.06070896248719925,ok,4.845865871780612,-0.06081795590529297,ok,4.845862812648211,-0.06122675798297644,ok
794.0,4.839352591952499,-0.059944604785895535,ok,4.839352432634208,-0.059970834185353206,ok,4.839351774705016,-0.0600757568760976,ok,4.839349013008097,-0.0604692891239471,ok
796.0,4.832964040080897,-0.0592245120724028,ok,4.832963897515894,-0.05924977093700676,ok,4.832963307915671,-0.05935081118457963,ok,4.832960821212648,-0.05972977997919012,ok
798.0,4.826697527215745,-0.05852087001314761,ok,4.826697400136874,-0.05854520282018912,ok,4.82669687370208,-0.05864253855419577,ok,4.826694641276129,-0.05900761141923283,ok
800.0,4.820549591154145,-0.0578331357379981,ok,4.8205494783906175,-0.05785658454108319,ok,4.820549010350814,-0.05795038399486074,ok,4.820547013068128,-0.05830219207160955,ok
802.0,4.814516899367765,-0.05716078955485977,ok,4.814516799837364,-0.05718339413660432,ok,4.814516385783347,-0.05727381645812661,ok,4.814514605963965,-0.05761295679812307,ok
804.0,4.808596242990858,-0.056503333743413736,ok,4.80859615569281,-0.056525131757242074,ok,4.808595791547515,-0.05661232757643032,ok,4.808594212847537,-0.056939365270459195,ok
806.0,4.802784531139481,-0.05586029142256532,ok,4.802784455147965,-0.05588131852448081,ok,4.802784137139914,-0.05596543048038757,ok,4.8027827444440145,-0.056280900636870114,ok
808.0,4.797078785540927,-0.05523120548645197,ok,4.797078719999125,-0.05525149545756898,ok,4.797078444638146,-0.05533265868860165,ok,4.797077223961409,-0.055637068273253876,ok
810.0,4.791476135453725,-0.054615637604258145,ok,4.7914760795683815,-0.05463522246481849,ok,4.791475843623409,-0.05471356506489107,ok,4.791474782021632,-0.055007394612501585,ok
812.0,4.785973812860045,-0.054013167279457874,ok,4.7859737658964985,-0.0540320773949915,ok,4.785973566375263,-0.05410772083824691,ok,4.785972651862898,-0.05439142604648702,ok
814.0,4.78056914791368,-0.053423390964443276,ok,4.780569109191299,-0.0534416551446768,ok,4.7805689433217164,-0.053514714681193606,ok,4.780568164796797,-0.05378872789552943,ok
816.0,4.775259564627812,-0.05284592122680301,ok,4.775259533515821,-0.05286356681786914,ok,4.775259398728945,-0.052934151842565086,ok,4.77525874590433,-0.053198883440569784,ok
818.0,4.770042576788042,-0.052280385963803466,ok,4.770042552701689,-0.05229743893425715,ok,4.770042446616083,-0.0523656533310138,ok,4.770041909956448,-0.052621493013683455,ok
820.0,4.764915784077028,-0.05172642766187817,ok,4.76491576647407,-0.051742912682983415,ok,4.764915686881463,-0.05180885514584951,ok,4.764915257545516,-0.05205617314289142,ok
822.0,4.759661501944871,-0.051110174338468886,ok,4.759661493301773,-0.051126091409382776,ok,4.759661450094292,-0.05118976194144873,ok,4.759661164981546,-0.05142855835598031,ok
824.0,4.75424184068546,-0.05041953214733861,ok,4.754241843716075,-0.050434878122711954,ok,4.754241847738163,-0.0504962641483608,ok,4.754241747358878,-0.05072649190368489,ok
826.0,4.748921953569964,-0.049745566463978944,ok,4.748921967249362,-0.04976036671776057,ok,4.74892201436382,-0.049819569740467556,ok,4.748922082669013,-0.050041609583065735,ok
828.0,4.743699114674501,-0.04908771302143622,ok,4.743699138058733,-0.04910199158725813,ok,4.743699224455195,-0.04915910774871071,ok,4.7436994466632845,-0.04937332031103856,ok
830.0,4.738570696329463,-0.0484454318340821,ok,4.738570728548963,-0.0484592114870998,ok,4.738570850717287,-0.04851433189459636,ok,4.738571213210692,-0.04872105892336163,ok
832.0,4.733534164738798,-0.047818205937517226,ok,4.7335342049923685,-0.04783150827059068,ok,4.733534359698317,-0.04788471930180034,ok,4.733534849929055,-0.04808428480130307,ok
834.0,4.728587075831265,-0.04720554020471413,ok,4.728587123380564,-0.04721838569936631,ok,4.728587307643599,-0.0472697692861949,ok,4.728587914047,-0.04746248058327746,ok
836.0,4.723727071329447,-0.04660696023314764,ok,4.723727125493968,-0.04661936832569932,ok,4.72372733656692,-0.04666900221885811,ok,4.723728048482745,-0.046855150955457475,ok
838.0,4.718951875023346,-0.04602201129806475,ok,4.718951935175807,-0.04603400044131124,ok,4.718952170526284,-0.046081958457051715,ok,4.718952978126552,-0.04626182151584149,ok
840.0,4.714259289236256,-0.04545025736741749,ok,4.714259354798377,-0.045461845088182205,ok,4.714259612091733,-0.045508197338537094,ok,4.714260506314653,-0.04568203770668876,ok
842.0,4.709647191471441,-0.044891280174319564,ok,4.709647261910081,-0.04490248312719269,ok,4.70964753899382,-0.044947296234952576,ok,4.70964851148326,-0.045115363810629625,ok
844.0,4.705113531228954,-0.04434467834320178,ok,4.70511360605257,-0.04435551236074494,ok,4.705113900942032,-0.04439884966029989,ok,4.705114943992059,-0.044561382006118214,ok
846.0,4.700656326982607,-0.04381006656612232,ok,4.700656405738001,-0.04382054670579937,ok,4.700656716603256,-0.043862468430881284,ok,4.70065782310725,-0.04401969147822673,ok
848.0,4.696273663307793,-0.04328707482595314,ok,4.6962737455771295,-0.04329721541402443,ok,4.696274070730931,-0.043337778873303555,ok,4.696275234134922,-0.04348990758108093,ok
850.0,4.691963688151463,-0.04277534766340057,ok,4.691963773549531,-0.04278516233600056,ok,4.691964111436258,-0.04282442207741298,ok,4.691965325696068,-0.04297166104851518,ok
852.0,4.687724610236112,-0.042274543485042296,ok,4.6877246984078065,-0.04228404522664187,ok,4.687725047593307,-0.04232205319125393,ok,4.687726307135184,-0.04246459724977927,ok
854.0,4.683554696590188,-0.04178433390976385,ok,4.683554787208197,-0.04179353508920267,ok,4.683555146370457,-0.04183034075535647,ok,4.683556446054904,-0.0419683754873617,ok
856.0,4.679452270197809,-0.04130440315116455,ok,4.679452362960482,-0.04131331555542571,ok,4.679452730881034,-0.041348966073850295,ok,4.67945406596955,-0.04148266833420952,ok
858.0,4.675415707761101,-0.04083444743367733,ok,4.675415802390501,-0.040843082299561115,ok,4.675416177946526,-0.04087762262008101,ok,4.675417544071001,-0.041007161007821626,ok
860.0,4.671443437568965,-0.04037417444030215,ok,4.671443533809048,-0.040382542484145426,ok,4.671443915966109,-0.04041601547456987,ok,4.671445309100666,-0.04054155077887276,ok
862.0,4.667533937466353,-0.03992330279000242,ok,4.667534035081332,-0.039931414235578264,ok,4.667534422886668,-0.03996386079330944,ok,4.667535839321734,-0.040085546412193494,ok
864.0,4.66368573291866,-0.03948156154294615,ok,4.663685831691456,-0.03948942614766725,ok,4.663686224267819,-0.03952088530452569,ok,4.663687660586229,-0.039638867638084635,ok
866.0,4.659897395165985,-0.039048689731900066,ok,4.659897494896828,-0.03905631681144217,ok,4.659897891436792,-0.039086825832168506,ok,4.659899344491781,-0.03920124465208579,ok
868.0,4.656167539462522,-0.038624435918199834,ok,4.656167639967647,-0.038631834369650446,ok,4.656168039728364,-0.038661428844510244,ok,4.6561695066232645,-0.03877241764144944,ok
870.0,4.6524948233964745,-0.0382085577708253,ok,4.652494924506924,-0.03821573609445741,ok,4.652495326805291,-0.038244450026342365,ok,4.652496804874805,-0.038352136336691316,ok
872.0,4.648877945286284,-0.03780082166720937,ok,4.6488780468468,-0.03780778798696983,ok,4.648878451054986,-0.037835653873361574,ok,4.648879937847911,-0.03794015958670073,ok
874.0,4.645315642649118,-0.03740100231449964,ok,4.645315744517117,-0.03740776439729898,ok,4.645316150058451,-0.037434813307431945,ok,4.645317643321726,-0.03753625495599627,ok
876.0,4.641806690737893,-0.03700888239007755,ok,4.641806792782533,-0.037015447663957285,ok,4.641807199127686,-0.03704170931149649,ok,4.641808696791666,-0.03714019834280779,ok
878.0,4.638349901143262,-0.03662425220021649,ok,4.638350003244554,-0.036630627771468326,ok,4.638350409908033,-0.03665613058299241,ok,4.638351910072869,-0.03675177361675487,ok
880.0,4.634944120457221,-0.03624690935583465,ok,4.634944222505237,-0.036253102025138845,ok,4.634944629042118,-0.036277873204698045,ok,4.634946129965193,-0.036370772274971534,ok
882.0,4.631588228995214,-0.035876658464365226,ok,4.631588330889339,-0.03588267474201048,ok,4.631588736892276,-0.0359067403320119,ok,4.6315902369765665,-0.03599699311560467,ok
884.0,4.628281139573774,-0.03551331083682965,ok,4.628281241222006,-0.035519156957073056,ok,4.628281646318449,-0.0355425418957257,ok,4.628283144101771,-0.035630241927682424,ok
886.0,4.625021796340868,-0.03515668420925653,ok,4.6250218976592,-0.035162366143878084,ok,4.625022301508809,-0.03518509431941515,ok,4.6250237956538784,-0.03527033119641442,ok
888.0,4.6218091736563816,-0.034806602477644596,ok,4.621809274568189,-0.034812125948746615,ok,4.621809676860475,-0.03483422025062667,ok,4.621811166145687,-0.034917079823046,ok
890.0,4.618642275020192,-0.03446289544571784,ok,4.618642375455702,-0.034468265937815774,ok,4.618642775907801,-0.03448974830509146,ok,4.618644259218712,-0.034570312858444405,ok
892.0,4.615520132045519,-0.034125398584767055,ok,4.615520231941302,-0.03413062135621659,ok,4.61552063029595,-0.03415151282324499,ok,4.615522106617386,-0.034229861249647386,ok
894.0,4.612357203981118,-0.03396558061062501,ok,4.612357299083638,-0.033970657556754845,ok,4.612357678324296,-0.03399096570301915,ok,4.612359083810121,-0.03406712639939653,ok
896.0,4.6092395632457706,-0.033806825610764105,ok,4.609239653790685,-0.03381176178457479,ok,4.609240014856761,-0.03383150682320344,ok,4.609241352983829,-0.03390555560479617,ok
898.0,4.606166244801205,-0.03364913682653939,ok,4.606166331011564,-0.03365393707241759,ok,4.6061666747922345,-0.03367313838201066,ok,4.606167948851821,-0.033745147933548325,ok
900.0,4.603136310815418,-0.033492516682984974,ok,4.603136392902406,-0.03349718564668039,ok,4.603136720239564,-0.033515861811222986,ok,4.6031379333482505,-0.033585901836672254,ok
