benchmark,lambda_nm,I_wcm2,Re_eps_eff,Im_eps_eff,delta_Im_rel,status
Ryasn2007_ns_532_phase0,554.8511891130098,464158883.3612773,2.4588149761623517,-0.6204423200772341,0.8540636088274974,questionable
Ryasn2007_ns_532_phase0,554.8511891130098,681292069.0579594,2.610661567629636,-0.5032425460477221,0.8816305743851833,questionable
Ryasn2007_ns_532_phase0,554.8511891130098,1000000000.0,2.7557221245503487,-0.4062793044723888,0.9044376349192393,questionable
Ryasn2007_ns_532_phase0,554.8511891130098,1467799267.6220675,2.892581370153021,-0.32657913880102935,0.9231841874633677,breakdown
Ryasn2007_ns_532_phase0,554.8511891130098,2154434690.031878,3.020372824731135,-0.26146682557733,0.9384994806103236,breakdown
Ryasn2007_ns_532_phase0,554.8511891130098,3162277660.1683793,3.1386642518988372,-0.20857265426043808,0.950940902199822,breakdown
Ryasn2007_ns_532_phase0,554.8511891130098,4641588833.612773,3.2473596734696466,-0.16582730175973096,0.9609951848970002,breakdown
Ryasn2007_ns_532_phase0,554.8511891130098,6812920690.579595,3.346615851980179,-0.13144747801770165,0.9690817825446816,breakdown
Ryasn2007_ns_532_phase0,554.8511891130098,10000000000.0,3.4367721685859083,-0.10391496220906256,0.9755578011317317,breakdown
Ryasn2007_ns_532_phase0,554.8511891130098,14677992676.220675,3.5182929968385492,-0.08195144445009303,0.9807239163619084,breakdown
Ryasn2007_ns_532_phase0,554.8511891130098,21544346900.31878,3.5917215052993368,-0.06449132263606543,0.9848307722041312,breakdown
Ryasn2007_ns_532_phase0,554.8511891130098,31622776601.683792,3.657643605541477,-0.05065422170281319,0.988085444732332,breakdown
Ryasn2007_ns_532_phase0,554.8511891130098,46415888336.12772,3.7166606254117838,-0.0397185601188894,0.9906576596425639,breakdown
Ryasn2007_ns_532_phase0,554.8511891130098,68129206905.795944,3.7693692624476265,-0.03109705492528582,0.9926855537976127,breakdown
Ryasn2007_ns_532_phase0,554.8511891130098,100000000000.0,3.81634744369113,-0.02431468006034223,0.9942808597258829,breakdown
Ryasn2007_ns_532_phase0,554.8511891130098,146779926762.20676,3.8581448541876577,-0.018989295250819747,0.9955334619671514,breakdown
Ryasn2007_ns_532_phase0,554.8511891130098,215443469003.18777,3.895277065465456,-0.014814947083040948,0.9965153248855729,breakdown
Ryasn2007_ns_532_phase0,554.8511891130098,316227766016.83795,3.928222372448517,-0.011547701028834215,0.9972838251680232,breakdown
Ryasn2007_ns_532_phase0,554.8511891130098,464158883361.2773,3.9574206158602476,-0.0089937791459873,0.9978845419967411,breakdown
Ryasn2007_ns_532_phase0,554.8511891130098,681292069057.9595,3.983273417949961,-0.006999738012698446,0.9983535673314499,breakdown
Ryasn2007_ns_532_phase0,554.8511891130098,1000000000000.0,4.006145388216661,-0.005444411846431397,0.9987194009963309,breakdown
Ryasn2007_ns_532_phase90,554.8511891130098,10000.0,1.9880868021564013,-4.250728470757416,0.00017140545904921928,ok
Ryasn2007_ns_532_phase90,554.8511891130098,14677.992676220705,1.9885641464872053,-4.250387902174629,0.00025151177725205986,ok
Ryasn2007_ns_532_phase90,554.8511891130098,21544.346900318822,1.9892640583348966,-4.249888393120308,0.00036900303532180924,ok
Ryasn2007_ns_532_phase90,554.8511891130098,31622.776601683792,1.9902898114762115,-4.24915602515191,0.0005412658466417381,ok
Ryasn2007_ns_532_phase90,554.8511891130098,46415.88833612782,1.9917920263017808,-4.248082797901512,0.00079370335253522,ok
Ryasn2007_ns_532_phase90,554.8511891130098,68129.20690579608,1.9939897230632262,-4.246511251454349,0.0011633522459737402,ok
Ryasn2007_ns_532_phase90,554.8511891130098,100000.0,1.9971999979852562,-4.244212531466312,0.0017040421514083674,ok
Ryasn2007_ns_532_phase90,554.8511891130098,146779.92676220674,2.00187902200084,-4.2408555287727046,0.002493654404486861,ok
Ryasn2007_ns_532_phase90,554.8511891130098,215443.46900318822,2.008676950450283,-4.235964351835281,0.003644125105365091,ok
Ryasn2007_ns_532_phase90,554.8511891130098,316227.7660168379,2.018507906989116,-4.228861545958316,0.005314800723936796,ok
Ryasn2007_ns_532_phase90,554.8511891130098,464158.8833612772,2.032631989894306,-4.2185959488395035,0.0077294074460634524,ok
Ryasn2007_ns_532_phase90,554.8511891130098,681292.0690579609,2.0527370374172653,-4.203858208701345,0.011195922447060159,ok
Ryasn2007_ns_532_phase90,554.8511891130098,1000000.0,2.080991516563814,-4.18289555051214,0.016126622024636536,ok
Ryasn2007_ns_532_phase90,554.8511891130098,1467799.2676220676,2.1200171274627224,-4.1534515004807835,0.02305225920964336,ok
Ryasn2007_ns_532_phase90,554.8511891130098,2154434.6900318824,2.1727101510526707,-4.112773752350605,0.03262021350780169,ok
Ryasn2007_ns_532_phase90,554.8511891130098,3162277.6601683795,2.2418483070208564,-4.057744638868243,0.04556380225274458,ok
Ryasn2007_ns_532_phase90,554.8511891130098,4641588.833612773,2.329486026940692,-3.9851762940200963,0.06263285447210627,ok
Ryasn2007_ns_532_phase90,554.8511891130098,6812920.690579608,2.4362684761042757,-3.892262238486657,0.08448749190570956,ok
Ryasn2007_ns_532_phase90,554.8511891130098,10000000.0,2.5609155866372517,-3.777099790033065,0.11157525104472911,ok
Ryasn2007_ns_532_phase90,554.8511891130098,14677992.676220676,2.700127234317518,-3.639138213492484,0.14402567221892476,ok
Ryasn2007_ns_532_phase90,554.8511891130098,21544346.900318824,2.8489952978337976,-3.4794128777518254,0.18159522271945544,questionable
Ryasn2007_ns_532_phase90,554.8511891130098,31622776.60168379,3.0017811912989485,-3.3004983325881088,0.22367833375903165,questionable
Ryasn2007_ns_532_phase90,554.8511891130098,46415888.33612773,3.1527863822445568,-3.1062080017244975,0.2693780367103347,questionable
Ryasn2007_ns_532_phase90,554.8511891130098,68129206.90579608,3.29706786741968,-2.9011355172993727,0.31761384741721316,questionable
Ryasn2007_ns_532_phase90,554.8511891130098,100000000.0,3.4308692696940697,-2.690152831640954,0.36723981706583303,questionable
Ryasn2007_ns_532_phase90,554.8511891130098,146779926.76220676,3.551760050687041,-2.4779617148936404,0.4171500259843855,questionable
Ryasn2007_ns_532_phase90,554.8511891130098,215443469.00318778,3.658550343659537,-2.268757566409726,0.466357659732287,questionable
Ryasn2007_ns_532_phase90,554.8511891130098,316227766.01683795,3.7510729680611417,-2.0660252532794656,0.514043030628007,questionable
Ryasn2007_ns_532_phase90,554.8511891130098,464158883.3612773,3.8299145871545526,-1.8724567841127264,0.5595729419845749,questionable
Ryasn2007_ns_532_phase90,554.8511891130098,681292069.0579594,3.896153885621113,-1.6899638025860932,0.6024977494590098,questionable
Ryasn2007_ns_532_phase90,554.8511891130098,1000000000.0,3.9511392904865685,-1.519752790773239,0.6425336722160132,questionable
Ryasn2007_ns_532_phase90,554.8511891130098,1467799267.6220675,3.9963186808930575,-1.3624336915358246,0.6795372434784621,questionable
Ryasn2007_ns_532_phase90,554.8511891130098,2154434690.031878,4.033120486660335,-1.2181393399943712,0.7134772186366924,breakdown
Ryasn2007_ns_532_phase90,554.8511891130098,3162277660.1683793,4.062878723142402,-1.0866405752968855,0.7444074994099387,breakdown
Ryasn2007_ns_532_phase90,554.8511891130098,4641588833.612773,4.086792066353575,-0.9674484258105962,0.7724430985127807,breakdown
Ryasn2007_ns_532_phase90,554.8511891130098,6812920690.579595,4.10590726454387,-0.859899634980477,0.7977400228211678,breakdown
Ryasn2007_ns_532_phase90,554.8511891130098,10000000000.0,4.121118651021266,-0.763225005933134,0.8204791978009683,breakdown
Ryasn2007_ns_532_phase90,554.8511891130098,14677992676.220675,4.133177390472744,-0.6766018926544227,0.8408541208759263,breakdown
Ryasn2007_ns_532_phase90,554.8511891130098,21544346900.31878,4.1427058752321795,-0.5991930409366071,0.8590617255136935,breakdown
Ryasn2007_ns_532_phase90,554.8511891130098,31622776601.683792,4.150214176815594,-0.5301742325517284,0.8752958789438816,breakdown
Ryasn2007_ns_532_phase90,554.8511891130098,46415888336.12772,4.156116598824907,-0.46875307856736703,0.8897429617170433,breakdown
Ryasn2007_ns_532_phase90,554.8511891130098,68129206905.795944,4.1607471974973995,-0.4141810254278591,0.9025790437126467,breakdown
Ryasn2007_ns_532_phase90,554.8511891130098,100000000000.0,4.164373694606896,-0.36576029460582493,0.9139682518395572,breakdown
Ryasn2007_ns_532_phase90,554.8511891130098,146779926762.20676,4.167209567848029,-0.32284713755654904,0.9240620044269219,breakdown
Ryasn2007_ns_532_phase90,554.8511891130098,215443469003.18777,4.169424322613444,-0.2848524842598046,0.932998858678397,breakdown
Ryasn2007_ns_532_phase90,554.8511891130098,316227766016.83795,4.171152071159359,-0.2512408076717593,0.9409047777683555,breakdown
Ryasn2007_ns_532_phase90,554.8511891130098,464158883361.2773,4.17249860407034,-0.22152781895229978,0.9478936729554654,breakdown
Ryasn2007_ns_532_phase90,554.8511891130098,681292069057.9595,4.173547158505635,-0.1952774448692662,0.9540681145379308,breakdown
Ryasn2007_ns_532_phase90,554.8511891130098,1000000000000.0,4.174363084194287,-0.1720984127404262,0.9595201351211388,breakdown
Ryasn2007_ns_532_phase180,554.8511891130098,10000.0,1.9877945627963114,-4.252479842408897,0.00024054074472882288,ok
Ryasn2007_ns_532_phase180,554.8511891130098,14677.992676220705,1.9881360591345114,-4.252958203981061,0.0003530578301340525,ok
Ryasn2007_ns_532_phase180,554.8511891130098,21544.346900318822,1.9886375658735593,-4.253660304667953,0.0005182013691370318,ok
Ryasn2007_ns_532_phase180,554.8511891130098,31622.776601683792,1.9893742342395702,-4.254690764872256,0.0007605794897078019,ok
Ryasn2007_ns_532_phase180,554.8511891130098,46415.88833612782,1.9904567154299488,-4.256203093499063,0.0011162995541217668,ok
Ryasn2007_ns_532_phase180,554.8511891130098,68129.20690579608,1.9920481642868808,-4.258422493996816,0.0016383324469912682,ok
Ryasn2007_ns_532_phase180,554.8511891130098,100000.0,1.994389653948625,-4.261679258804246,0.002404367399014979,ok
Ryasn2007_ns_532_phase180,554.8511891130098,146779.92676220674,1.9978384601004333,-4.2664575989652365,0.0035282973701408014,ok
Ryasn2007_ns_532_phase180,554.8511891130098,215443.46900318822,2.0029263565638318,-4.273466870070566,0.00517697235049051,ok
Ryasn2007_ns_532_phase180,554.8511891130098,316227.7660168379,2.010449673660828,-4.283745017775245,0.0075945311394720535,ok
Ryasn2007_ns_532_phase180,554.8511891130098,464158.8833612772,2.021611036962961,-4.298807606820957,0.011137454979309512,ok
Ryasn2007_ns_532_phase180,554.8511891130098,681292.0690579609,2.038247534331099,-4.3208591313018125,0.016324270575943118,ok
Ryasn2007_ns_532_phase180,554.8511891130098,1000000.0,2.0632072945903377,-4.3530828138931215,0.02390371478129395,ok
Ryasn2007_ns_532_phase180,554.8511891130098,1467799.2676220676,2.100985627929138,-4.400008647712612,0.034941302996624846,ok
Ryasn2007_ns_532_phase180,554.8511891130098,2154434.6900318824,2.1588135891648967,-4.467889723362705,0.05090784636208881,ok
Ryasn2007_ns_532_phase180,554.8511891130098,3162277.6601683795,2.248492625789782,-4.5647892447882406,0.07369991905858843,ok
Ryasn2007_ns_532_phase180,554.8511891130098,4641588.833612773,2.389235827191488,-4.699450433948244,0.1053740446639506,ok
Ryasn2007_ns_532_phase180,554.8511891130098,6812920.690579608,2.610963067587076,-4.8766769915925074,0.14706011830139962,ok
Ryasn2007_ns_532_phase180,554.8511891130098,10000000.0,2.954387616556256,-5.085688275038113,0.1962223875943578,ok
Ryasn2007_ns_532_phase180,554.8511891130098,14677992.676220676,3.4588116300795,-5.281997761127939,0.2423970230533179,questionable
Ryasn2007_ns_532_phase180,554.8511891130098,21544346.900318824,4.1308648425250585,-5.379304455065632,0.2652848682093775,questionable
Ryasn2007_ns_532_phase180,554.8511891130098,31622776.60168379,4.911226610169264,-5.277612892051435,0.2413656427814028,questionable
Ryasn2007_ns_532_phase180,554.8511891130098,46415888.33612773,5.677664066064771,-4.922319074563912,0.15779575102486307,questionable
Ryasn2007_ns_532_phase180,554.8511891130098,68129206.90579608,6.297659397537027,-4.34483050311586,0.021962660126096406,questionable
Ryasn2007_ns_532_phase180,554.8511891130098,100000000.0,6.691663465418235,-3.6452449485235574,0.14258928588059344,questionable
Ryasn2007_ns_532_phase180,554.8511891130098,146779926.76220676,6.855775867927252,-2.935888240479309,0.3094395387987012,questionable
Ryasn2007_ns_532_phase180,554.8511891130098,215443469.00318778,6.838081643656932,-2.296136789384042,0.4599176976847569,questionable
Ryasn2007_ns_532_phase180,554.8511891130098,316227766.01683795,6.701859463384299,-1.7617369135261691,0.5856157469667966,questionable
Ryasn2007_ns_532_phase180,554.8511891130098,464158883.3612773,6.501795569912057,-1.3365011068116353,0.6856369367230368,questionable
Ryasn2007_ns_532_phase180,554.8511891130098,681292069.0579594,6.276381808511443,-1.0079664269946393,0.7629127188481789,questionable
Ryasn2007_ns_532_phase180,554.8511891130098,1000000000.0,6.0493255380718205,-0.7584148605824453,0.8216106087811338,questionable
Ryasn2007_ns_532_phase180,554.8511891130098,1467799267.6220675,5.833664807149809,-0.5705530881512662,0.8657982281950761,breakdown
Ryasn2007_ns_532_phase180,554.8511891130098,2154434690.031878,5.635625257781667,-0.4296972788611537,0.8989294118978939,breakdown
Ryasn2007_ns_532_phase180,554.8511891130098,3162277660.1683793,5.4574158160836435,-0.32419118198068975,0.923745867073799,breakdown
Ryasn2007_ns_532_phase180,554.8511891130098,4641588833.612773,5.299030925300326,-0.24510271818905974,0.9423485390960604,breakdown
Ryasn2007_ns_532_phase180,554.8511891130098,6812920690.579595,5.159337599098782,-0.18571353777334632,0.9563176743147588,breakdown
Ryasn2007_ns_532_phase180,554.8511891130098,10000000000.0,5.036701924279492,-0.14101694000465126,0.9668309161826576,breakdown
Ryasn2007_ns_532_phase180,554.8511891130098,14677992676.220675,4.929335869938194,-0.10729602410301098,0.9747625298306504,breakdown
Ryasn2007_ns_532_phase180,554.8511891130098,21544346900.31878,4.835480167207621,-0.08179314944039232,0.9807611494804575,breakdown
Ryasn2007_ns_532_phase180,554.8511891130098,31622776601.683792,4.753493568275109,-0.06245985605777849,0.9853086005076321,breakdown
Ryasn2007_ns_532_phase180,554.8511891130098,46415888336.12772,4.681889943209249,-0.04777103559670845,0.9887636089416193,breakdown
Ryasn2007_ns_532_phase180,554.8511891130098,68129206905.795944,4.619347206141859,-0.036588045136600356,0.9913939989351026,breakdown
Ryasn2007_ns_532_phase180,554.8511891130098,100000000000.0,4.564701751176995,-0.028058213358913946,0.9934003302678671,breakdown
Ryasn2007_ns_532_phase180,554.8511891130098,146779926762.20676,4.516936079340324,-0.021541079402470725,0.9949332479616066,breakdown
Ryasn2007_ns_532_phase180,554.8511891130098,215443469003.18777,4.475163840651627,-0.016554163168685538,0.9961062378346177,breakdown
Ryasn2007_ns_532_phase180,554.8511891130098,316227766016.83795,4.438614539378775,-0.012732986022990498,0.9970050301713562,breakdown
Ryasn2007_ns_532_phase180,554.8511891130098,464158883361.2773,4.406619031947854,-0.00980149946011455,0.9976945552986936,breakdown
Ryasn2007_ns_532_phase180,554.8511891130098,681292069057.9595,4.378596322845822,-0.007550134105320895,0.9982241067565124,breakdown
Ryasn2007_ns_532_phase180,554.8511891130098,1000000000000.0,4.354041823504841,-0.005819446388539998,0.9986311878202317,breakdown
Ryasn2007_ns_532_phase270,554.8511891130098,10000.0,1.986041407776819,-4.252186872929411,0.00017163037679236652,ok
Ryasn2007_ns_532_phase270,554.8511891130098,14677.992676220705,1.9855619144121144,-4.252528545418004,0.00025199634851059597,ok
Ryasn2007_ns_532_phase270,554.8511891130098,21544.346900318822,1.9848573725846943,-4.253030432775645,0.0003700470155575809,ok
Ryasn2007_ns_532_phase270,554.8511891130098,31622.776601683792,1.9838216443312413,-4.253767924691315,0.0005435150482965024,ok
Ryasn2007_ns_532_phase270,554.8511891130098,46415.88833612782,1.9822979382062778,-4.254852191374631,0.0007985491775158187,ok
Ryasn2007_ns_532_phase270,554.8511891130098,68129.20690579608,1.9800539371895698,-4.256447522595098,0.001173792570021356,ok
Ryasn2007_ns_532_phase270,554.8511891130098,100000.0,1.97674389045126,-4.258797490133467,0.0017265365896093504,ok
Ryasn2007_ns_532_phase270,554.8511891130098,146779.92676220674,1.9718498573530476,-4.262264924660267,0.0025421238973950804,ok
Ryasn2007_ns_532_phase270,554.8511891130098,215443.46900318822,1.9645884400349192,-4.267394123516626,0.003748580559812941,ok
Ryasn2007_ns_532_phase270,554.8511891130098,316227.7660168379,1.9537576905842697,-4.275010214482361,0.0055399877453229645,ok
Ryasn2007_ns_532_phase270,554.8511891130098,464158.8833612772,1.9374738552387862,-4.286383898604328,0.008215231456759713,ok
Ryasn2007_ns_532_phase270,554.8511891130098,681292.0690579609,1.912688755717092,-4.30351946069292,0.012245746479671445,ok
Ryasn2007_ns_532_phase270,554.8511891130098,1000000.0,1.8742234651630396,-4.3296977993034025,0.018403244348659562,ok
Ryasn2007_ns_532_phase270,554.8511891130098,1467799.2676220676,1.812578043805521,-4.370618959921116,0.028028452542704238,ok
Ryasn2007_ns_532_phase270,554.8511891130098,2154434.6900318824,1.7079571387903592,-4.437244966415253,0.043699786736638206,ok
Ryasn2007_ns_532_phase270,554.8511891130098,3162277.6601683795,1.507872183516421,-4.555269409780833,0.07146072563063895,ok
Ryasn2007_ns_532_phase270,554.8511891130098,4641588.833612773,0.929307691412379,-4.8341426261952485,0.13705546261299356,ok
Ryasn2007_ns_532_phase270,554.8511891130098,6812920.690579608,1.2129318518967351,4.708393209661112,2.107477505972713,breakdown
Ryasn2007_ns_532_phase270,554.8511891130098,10000000.0,-4.148763195563386,4.198377129009777,1.9875148537781706,breakdown
Ryasn2007_ns_532_phase270,554.8511891130098,14677992.676220676,1.2025009956511234,4.713379629940826,2.108650379190646,breakdown
Ryasn2007_ns_532_phase270,554.8511891130098,21544346.900318824,3.4117476114521548,2.721709377297942,1.6401827075460886,breakdown
Ryasn2007_ns_532_phase270,554.8511891130098,31622776.60168379,-2.036464853613494,5.126370173256523,2.2057913180491706,breakdown
Ryasn2007_ns_532_phase270,554.8511891130098,46415888.33612773,2.8133545098685797,3.5188867461870106,1.8276895628579244,breakdown
Ryasn2007_ns_532_phase270,554.8511891130098,68129206.90579608,0.60811893132475,4.95313778582825,2.165044727048847,breakdown
Ryasn2007_ns_532_phase270,554.8511891130098,100000000.0,1.4242109131367806,4.6011429147250595,2.0822507919194133,breakdown
Ryasn2007_ns_532_phase270,554.8511891130098,146779926.76220676,3.539515395112863,2.500539676455128,1.5881606147048326,breakdown
Ryasn2007_ns_532_phase270,554.8511891130098,215443469.00318778,2.702333135498684,3.63686711304982,1.8554401343647533,breakdown
Ryasn2007_ns_532_phase270,554.8511891130098,316227766.01683795,3.1777516139147064,3.072188539045129,1.7226201274180621,breakdown
Ryasn2007_ns_532_phase270,554.8511891130098,464158883.3612773,3.5864948752912973,2.412426387058448,1.5674351821339383,breakdown
Ryasn2007_ns_532_phase270,554.8511891130098,681292069.0579594,3.726072176899454,2.123113643652542,1.4993849277805307,breakdown
Ryasn2007_ns_532_phase270,554.8511891130098,1000000000.0,3.833257087471475,1.8637325742865583,1.438375006347344,breakdown
Ryasn2007_ns_532_phase270,554.8511891130098,1467799267.6220675,3.9149290233175433,1.634047044697594,1.3843498758749642,breakdown
Ryasn2007_ns_532_phase270,554.8511891130098,2154434690.031878,3.977094272230908,1.431664001365765,1.336746657940574,breakdown
Ryasn2007_ns_532_phase270,554.8511891130098,3162277660.1683793,4.024401451027678,1.2539249779591752,1.2949400454528028,breakdown
Ryasn2007_ns_532_phase270,554.8511891130098,4641588833.612773,4.060414535014565,1.0981583519743623,1.2583016368115114,breakdown
Ryasn2007_ns_532_phase270,554.8511891130098,6812920690.579595,4.087849804807983,0.9618215172314458,1.2262333767937448,breakdown
Ryasn2007_ns_532_phase270,554.8511891130098,10000000000.0,4.108770318141005,0.8425725762770666,1.198184419572615,breakdown
Ryasn2007_ns_532_phase270,554.8511891130098,14677992676.220675,4.12474025296392,0.7382987967203378,1.1736578220308294,breakdown
Ryasn2007_ns_532_phase270,554.8511891130098,21544346900.31878,4.136944857241258,0.6471197565451339,1.1522112835805098,breakdown
Ryasn2007_ns_532_phase270,554.8511891130098,31622776601.683792,4.146282440822124,0.5673765725063449,1.1334546125368954,breakdown
Ryasn2007_ns_532_phase270,554.8511891130098,46415888336.12772,4.153434345149501,0.4976142353804774,1.117045571131336,breakdown
Ryasn2007_ns_532_phase270,554.8511891130098,68129206905.795944,4.158917901492682,0.43656124379759,1.1026850851142271,breakdown
Ryasn2007_ns_532_phase270,554.8511891130098,100000000000.0,4.1631264076210615,0.38310893909017324,1.0901123830331017,breakdown
Ryasn2007_ns_532_phase270,554.8511891130098,146779926762.20676,4.166359272082519,0.3362918379331703,1.07910037020464,breakdown
Ryasn2007_ns_532_phase270,554.8511891130098,215443469003.18777,4.168844743617917,0.29526959221851184,1.069451385434156,breakdown
Ryasn2007_ns_532_phase270,554.8511891130098,316227766016.83795,4.17075706122146,0.25931081389751565,1.060993396400647,breakdown
Ryasn2007_ns_532_phase270,554.8511891130098,464158883361.2773,4.172229409169385,0.22777878143257488,1.0535766376216926,breakdown
Ryasn2007_ns_532_phase270,554.8511891130098,681292069057.9595,4.173363717123097,0.20011892718377933,1.0470706673182417,breakdown
Ryasn2007_ns_532_phase270,554.8511891130098,1000000000000.0,4.174238085386426,0.1758479495796995,1.041361806450519,breakdown
