side,rank,re_neff,im_neff,tm_fraction,guided
2,170,0.0003379,6.5779e+00,0.2107,0
2,171,-0.0005012,6.6204e+00,0.1035,0
2,172,0.0037352,6.6241e+00,0.1080,0
2,173,0.0012912,6.6508e+00,0.2458,0
2,174,-0.0320031,6.6750e+00,0.2188,0
2,175,0.0315694,6.6809e+00,0.2094,0
2,176,-0.0034141,6.6937e+00,0.1835,0
2,177,0.0071716,6.6954e+00,0.1632,0
2,178,0.0338766,6.7473e+00,0.1846,0
2,179,0.0007593,6.7476e+00,0.2954,0
2,180,-0.0313210,6.7533e+00,0.2034,0
2,181,-0.0005491,6.8062e+00,0.3615,0
2,182,0.0035156,6.8218e+00,0.3673,0
2,183,0.0013390,6.8293e+00,0.3295,0
2,184,0.0128142,6.8668e+00,0.2997,0
2,185,-0.0100573,6.8685e+00,0.2975,0
2,186,0.0006394,6.9113e+00,0.3371,0
2,187,0.0037438,6.9450e+00,0.3194,0
2,188,-0.0030402,6.9451e+00,0.3185,0
2,189,0.0020698,6.9753e+00,0.1698,0
2,190,-0.0003563,6.9777e+00,0.1711,0
2,191,0.0003663,7.0071e+00,0.1916,0
2,192,-0.0540302,7.0190e+00,0.1700,0
2,193,0.0500840,7.0207e+00,0.1712,0
2,194,0.0003580,7.0325e+00,0.2055,0
2,195,0.0099892,7.0512e+00,0.1080,0
2,196,-0.0079585,7.0520e+00,0.1079,0
2,197,0.0010545,7.0817e+00,0.3548,0
2,198,0.0022994,7.1059e+00,0.3252,0
2,199,0.0013948,7.1540e+00,0.2580,0
