side,rank,re_neff,im_neff,tm_fraction,guided
2,21,0.0009676,1.9467e+00,0.5666,0
2,22,0.0030033,2.0019e+00,0.0921,0
2,23,-0.0001032,2.1319e+00,0.2965,0
2,24,0.0055281,2.1491e+00,0.5450,0
2,25,0.0098930,2.2520e+00,0.1814,0
2,26,-0.0071288,2.2534e+00,0.1561,0
2,27,-0.0320613,2.3279e+00,0.3177,0
2,28,0.0375943,2.3319e+00,0.3046,0
2,29,0.0002651,2.4289e+00,0.3246,0
2,30,0.0022843,2.4446e+00,0.5955,0
2,31,0.0018331,2.5325e+00,0.2512,0
2,32,0.0036944,2.6632e+00,0.3333,0
2,33,0.0019267,2.6826e+00,0.4555,0
2,34,0.0119980,2.7739e+00,0.1610,0
2,35,0.0012049,2.7754e+00,0.1445,0
2,36,-0.0169792,2.8364e+00,0.3063,0
2,37,0.0185332,2.8369e+00,0.3182,0
2,38,-0.3203229,2.8813e+00,0.1622,0
2,39,0.3251511,2.9017e+00,0.1602,0
2,40,0.0002294,2.9147e+00,0.0543,0
2,41,-0.0104555,2.9472e+00,0.3606,0
2,42,0.0120752,2.9485e+00,0.3476,0
2,43,-0.0163796,3.0775e+00,0.1188,0
2,44,0.0151534,3.0787e+00,0.1161,0
2,45,-0.0004341,3.1310e+00,0.1242,0
2,46,0.0090939,3.1681e+00,0.3565,0
2,47,0.0050699,3.2325e+00,0.3076,0
2,48,-0.0040468,3.2345e+00,0.2936,0
2,49,-0.0009045,3.4025e+00,0.1923,0
2,50,0.0021226,3.4342e+00,0.2670,0
2,51,4.0950153,4.6497e-01,0.5049,0
2,52,0.0117974,3.4667e+00,0.1771,0
2,53,-0.0031017,3.4905e+00,0.3284,0
2,54,-0.0221775,3.4917e+00,0.1554,0
2,55,0.0209118,3.5557e+00,0.1117,0
2,56,-0.0299438,3.6193e+00,0.2053,0
2,57,0.0484033,3.6196e+00,0.1762,0
2,58,-0.0228689,3.6602e+00,0.3223,0
2,59,0.0306632,3.6648e+00,0.3086,0
2,60,0.0027042,3.7418e+00,0.2614,0
2,61,0.0087323,3.7549e+00,0.1567,0
2,62,0.0007782,3.7736e+00,0.1460,0
2,63,-0.0012400,3.7981e+00,0.0813,0
2,64,-0.0041501,3.8844e+00,0.3654,0
2,65,0.0047019,3.8933e+00,0.3481,0
2,66,0.0287848,3.9220e+00,0.1897,0
2,67,-0.0191700,3.9315e+00,0.1605,0
2,68,0.0049592,3.9489e+00,0.2741,0
2,69,0.0009497,3.9821e+00,0.0701,0
2,70,0.0100121,4.0432e+00,0.2249,0
2,71,0.0118512,4.1118e+00,0.1758,0
2,72,-0.0116035,4.1220e+00,0.1632,0
2,73,0.0251061,4.1226e+00,0.1531,0
2,74,0.0044368,4.1805e+00,0.3057,0
2,75,-0.0042058,4.1812e+00,0.3063,0
2,76,-0.0026395,4.2576e+00,0.2266,0
2,77,-0.0093729,4.3050e+00,0.3162,0
2,78,-0.0225920,4.3698e+00,0.3057,0
2,79,0.1977420,4.3800e+00,0.2564,0
2,80,-0.0001260,4.4076e+00,0.2690,0
2,81,0.0065162,4.4110e+00,0.3548,0
2,82,0.0105120,4.4447e+00,0.2498,0
2,83,0.0003878,4.4928e+00,0.4641,0
2,84,0.0608609,4.5003e+00,0.2149,0
2,85,-0.0109394,4.5408e+00,0.1428,0
2,86,0.0038702,4.5434e+00,0.2444,0
2,87,0.0233864,4.5747e+00,0.2291,0
2,88,-0.0008215,4.6536e+00,0.2356,0
2,89,-0.0060303,4.6914e+00,0.3302,0
2,90,-0.0001544,4.7061e+00,0.3969,0
2,91,0.0679977,4.7152e+00,0.3159,0
2,92,0.0122644,4.7253e+00,0.3455,0
2,93,-0.0034979,4.7381e+00,0.2645,0
2,94,5.2480464,3.8646e-01,0.4864,0
2,95,0.0085248,4.7986e+00,0.3899,0
2,96,0.0000162,4.7996e+00,0.0883,0
2,97,0.0055973,4.8413e+00,0.2584,0
2,98,0.0144547,4.8975e+00,0.0996,0
2,99,-0.0051169,4.9008e+00,0.0801,0
2,100,0.0002219,4.9197e+00,0.2454,0
2,101,0.0620657,4.9291e+00,0.2924,0
2,102,-0.0444042,4.9421e+00,0.2442,0
2,103,0.0394905,4.9712e+00,0.3293,0
2,104,-0.0180118,4.9809e+00,0.3406,0
2,105,-0.0001327,5.0742e+00,0.0857,0
2,106,0.0085331,5.0882e+00,0.2831,0
2,107,0.0057557,5.1243e+00,0.3579,0
2,108,-0.0119801,5.1309e+00,0.3849,0
2,109,0.0041657,5.1357e+00,0.3579,0
2,110,0.0000073,5.2187e+00,0.1596,0
2,111,0.0117599,5.2596e+00,0.3097,0
2,112,-0.0034706,5.2685e+00,0.3192,0
2,113,0.0120612,5.3365e+00,0.3564,0
2,114,-0.0074674,5.3424e+00,0.3479,0
2,115,0.0244507,5.3447e+00,0.3662,0
2,116,-0.0215382,5.3470e+00,0.3528,0
2,117,0.0026927,5.3985e+00,0.3249,0
2,118,0.0002705,5.4161e+00,0.2034,0
2,119,-0.0001549,5.4449e+00,0.2047,0
2,120,0.0014331,5.4542e+00,0.1830,0
2,121,-0.0018416,5.4739e+00,0.2098,0
2,122,0.0333571,5.4832e+00,0.2054,0
2,123,-0.0007128,5.4887e+00,0.2901,0
2,124,-0.0324395,5.5029e+00,0.2409,0
2,125,-0.0015040,5.5336e+00,0.2286,0
2,126,0.0012843,5.6279e+00,0.1665,0
2,127,0.0007599,5.6403e+00,0.1695,0
2,128,0.0053156,5.6609e+00,0.3491,0
2,129,0.0025425,5.6918e+00,0.3420,0
2,130,0.0002043,5.6928e+00,0.1917,0
2,131,0.0058533,5.7294e+00,0.2835,0
2,132,0.0109143,5.7842e+00,0.0952,0
2,133,-0.0129775,5.7877e+00,0.0938,0
2,134,-0.0076773,5.8224e+00,0.3398,0
2,135,0.0113930,5.8244e+00,0.3431,0
2,136,-0.0249449,5.8541e+00,0.3809,0
2,137,0.0420872,5.8624e+00,0.3635,0
2,138,-0.0032100,5.9132e+00,0.3176,0
2,139,0.0117095,5.9137e+00,0.3741,0
2,140,-0.0020124,5.9226e+00,0.2214,0
2,141,-0.0004472,5.9643e+00,0.2836,0
2,142,0.0001662,5.9985e+00,0.1106,0
2,143,0.0022646,6.0057e+00,0.3144,0
2,144,-0.0006625,6.0387e+00,0.2096,0
2,145,0.0022726,6.0736e+00,0.2064,0
2,146,0.0009556,6.0891e+00,0.0972,0
2,147,-0.0033435,6.1553e+00,0.2794,0
2,148,0.1333642,6.1659e+00,0.2555,0
2,149,0.0176696,6.1681e+00,0.3505,0
2,150,-0.0251099,6.1745e+00,0.2905,0
2,151,-0.0856125,6.1754e+00,0.2499,0
2,152,0.0004760,6.2087e+00,0.3980,0
2,153,0.0194872,6.2365e+00,0.1772,0
2,154,-0.0175022,6.2381e+00,0.1994,0
2,155,0.0025383,6.2430e+00,0.2038,0
2,156,0.0067026,6.2849e+00,0.3153,0
2,157,-0.0105301,6.2986e+00,0.3067,0
2,158,-0.0001577,6.3205e+00,0.2959,0
2,159,-0.0075299,6.3586e+00,0.3188,0
