side,rank,re_neff,im_neff,tm_fraction,guided
1,210,0.0101445,7.4110e+00,0.2414,0
1,211,0.0000001,7.4315e+00,0.1325,0
1,212,0.0000001,7.4519e+00,0.2966,0
1,213,0.0000000,7.4702e+00,0.1647,0
1,214,0.0000000,7.4743e+00,0.2210,0
1,215,-0.0000001,7.4997e+00,0.2092,0
1,216,-0.0187759,7.4997e+00,0.1602,0
1,217,0.0187765,7.4997e+00,0.1602,0
1,218,0.0000001,7.5425e+00,0.1459,0
1,219,0.0000001,7.5540e+00,0.2082,0
1,220,0.0117838,7.5802e+00,0.2520,0
1,221,-0.0117837,7.5802e+00,0.2520,0
1,222,-0.0000000,7.6187e+00,0.4152,0
1,223,-0.0000002,7.6357e+00,0.3854,0
1,224,0.0071511,7.6684e+00,0.2726,0
1,225,-0.0071508,7.6684e+00,0.2726,0
1,226,-0.0000000,7.7012e+00,0.2543,0
1,227,0.0206712,7.7331e+00,0.1613,0
1,228,-0.0206718,7.7331e+00,0.1613,0
1,229,-0.0273735,7.7553e+00,0.1262,0
1,230,0.0273773,7.7553e+00,0.1262,0
1,231,0.0240394,7.7900e+00,0.1472,0
1,232,-0.0240395,7.7900e+00,0.1472,0
1,233,-0.0000002,7.7963e+00,0.2177,0
1,234,0.0000000,7.8305e+00,0.2758,0
1,235,-0.0047229,7.8656e+00,0.3165,0
1,236,0.0047233,7.8656e+00,0.3165,0
1,237,0.0000003,7.8827e+00,0.3080,0
1,238,0.0254429,7.8892e+00,0.2528,0
1,239,-0.0254424,7.8892e+00,0.2528,0
1,240,0.0000001,7.9151e+00,0.1811,0
1,241,-0.0060890,7.9506e+00,0.2264,0
1,242,0.0060892,7.9506e+00,0.2264,0
1,243,0.0000001,7.9720e+00,0.3718,0
1,244,0.0114757,7.9910e+00,0.3092,0
1,245,-0.0114755,7.9910e+00,0.3092,0
1,246,0.0000001,8.0137e+00,0.2526,0
1,247,0.0000013,8.0212e+00,0.1904,0
1,248,0.0000001,8.0612e+00,0.2671,0
1,249,0.0000000,8.0667e+00,0.1014,0
1,250,-0.0000001,8.0892e+00,0.1661,0
1,251,0.0049718,8.1226e+00,0.2184,0
1,252,-0.0049712,8.1226e+00,0.2184,0
1,253,0.0000001,8.1561e+00,0.3069,0
1,254,0.0000000,8.1754e+00,0.3361,0
1,255,0.0000005,8.1825e+00,0.3842,0
1,256,-0.0220757,8.2252e+00,0.2799,0
1,257,0.0220762,8.2252e+00,0.2799,0
1,258,0.0000000,8.2294e+00,0.2561,0
1,259,0.0121260,8.2772e+00,0.1342,0
1,260,-0.0121258,8.2772e+00,0.1342,0
1,261,0.0000000,8.2893e+00,0.1228,0
1,262,-0.0000001,8.3394e+00,0.2542,0
1,263,0.0002223,8.3512e+00,0.3231,0
1,264,-0.0002214,8.3512e+00,0.3230,0
1,265,-0.0000002,8.3668e+00,0.2025,0
1,266,0.0550468,8.3786e+00,0.2344,0
1,267,-0.0550466,8.3786e+00,0.2344,0
1,268,0.0000001,8.3814e+00,0.1311,0
1,269,0.0000001,8.3895e+00,0.1148,0
1,270,0.0044869,8.4169e+00,0.2974,0
1,271,-0.0044868,8.4169e+00,0.2974,0
1,272,0.0000001,8.4318e+00,0.3068,0
1,273,0.0019683,8.4609e+00,0.2856,0
1,274,-0.0019680,8.4609e+00,0.2856,0
1,275,0.0000001,8.4613e+00,0.2155,0
1,276,0.0000001,8.4871e+00,0.3100,0
1,277,0.0096231,8.5455e+00,0.1683,0
1,278,-0.0096229,8.5455e+00,0.1683,0
1,279,0.0000005,8.5792e+00,0.2651,0
1,280,0.0000001,8.6133e+00,0.2607,0
1,281,0.0000001,8.6365e+00,0.2554,0
1,282,-0.0250716,8.6491e+00,0.2462,0
1,283,0.0250711,8.6491e+00,0.2462,0
1,284,0.0000000,8.6792e+00,0.2110,0
1,285,-0.0040776,8.6936e+00,0.2057,0
1,286,0.0040779,8.6936e+00,0.2057,0
1,287,0.0000001,8.7314e+00,0.3934,0
1,288,0.0000001,8.7443e+00,0.3327,0
1,289,0.0083178,8.7763e+00,0.3576,0
1,290,-0.0083178,8.7763e+00,0.3576,0
1,291,-0.0585926,8.7789e+00,0.1922,0
1,292,0.0585923,8.7789e+00,0.1922,0
1,293,0.0000001,8.8237e+00,0.2230,0
1,294,-0.0000001,8.8432e+00,0.1234,0
1,295,0.0019920,8.8518e+00,0.3007,0
1,296,-0.0019916,8.8518e+00,0.3007,0
1,297,-0.0000001,8.8589e+00,0.3175,0
