lambda_nm,Au_re_lerer,Au_im_lerer,Cu_re_lerer,Cu_im_lerer,Au_re_jc,Au_im_jc,Cu_re_jc,Cu_im_jc,cu_lerer_extrapolated
8.360000000000000000e+02,-2.986254300000000228e+01,-2.088776000000000188e+00,-2.741120000000000445e+01,-4.962400000000000588e+00,-2.712044047954865889e+01,-1.689394358251057771e+00,-2.811294527503525842e+01,-2.854831029619181670e+00,0.000000000000000000e+00
8.380000000000000000e+02,-3.004836100000000343e+01,-2.106240000000000112e+00,-2.757386666666666741e+01,-4.984066666666667089e+00,-2.729616403385049495e+01,-1.697823131170662858e+00,-2.829390437235542777e+01,-2.876472778561353749e+00,0.000000000000000000e+00
8.400000000000000000e+02,-3.022375200000000461e+01,-2.123385999999999996e+00,-2.773653333333333038e+01,-5.005733333333333590e+00,-2.747188758815232745e+01,-1.706251904090267946e+00,-2.847486346967559712e+01,-2.898114527503525828e+00,0.000000000000000000e+00
8.420000000000000000e+02,-3.041107500000000030e+01,-2.129948000000000174e+00,-2.789920000000000044e+01,-5.027400000000000091e+00,-2.764761114245415996e+01,-1.714680677009873033e+00,-2.865582256699577002e+01,-2.919756276445697907e+00,0.000000000000000000e+00
8.440000000000000000e+02,-3.058751999999999782e+01,-2.147191999999999990e+00,-2.806186666666666696e+01,-5.049066666666666592e+00,-2.782333469675598892e+01,-1.723109449929477899e+00,-2.883678166431593581e+01,-2.941398025387869986e+00,0.000000000000000000e+00
8.460000000000000000e+02,-3.077557600000000093e+01,-2.164890000000000203e+00,-2.822453333333333347e+01,-5.070733333333333093e+00,-2.799905825105782498e+01,-1.731538222849083208e+00,-2.901774076163610516e+01,-2.963039774330042064e+00,0.000000000000000000e+00
8.480000000000000000e+02,-3.096459899999999621e+01,-2.171520000000000117e+00,-2.838719999999999999e+01,-5.092400000000000482e+00,-2.817478180535965748e+01,-1.739966995768688296e+00,-2.919869985895627451e+01,-2.984681523272214143e+00,0.000000000000000000e+00
8.500000000000000000e+02,-3.114263999999999299e+01,-2.188927999999999763e+00,-2.854986666666666295e+01,-5.114066666666666983e+00,-2.835050535966149354e+01,-1.748395768688293384e+00,-2.937965895627644386e+01,-3.006323272214386222e+00,0.000000000000000000e+00
8.520000000000000000e+02,-3.133239199999999869e+01,-2.206793999999999922e+00,-2.871253333333333302e+01,-5.135733333333333483e+00,-2.852622891396332960e+01,-1.756824541607898471e+00,-2.956061805359661321e+01,-3.027965021156558301e+00,0.000000000000000000e+00
8.540000000000000000e+02,-3.151148499999999686e+01,-2.224331999999999976e+00,-2.887520000000000309e+01,-5.157400000000000873e+00,-2.870195246826516211e+01,-1.765253314527503559e+00,-2.974157715091678256e+01,-3.049606770098730379e+00,0.000000000000000000e+00
8.560000000000000000e+02,-3.170275200000000382e+01,-2.231064000000000380e+00,-2.903786666666666605e+01,-5.179066666666667373e+00,-2.887767602256699462e+01,-1.773682087447108646e+00,-2.992253624823695546e+01,-3.071248519040902458e+00,0.000000000000000000e+00
8.580000000000000000e+02,-3.189419999999999789e+01,-2.249098000000000042e+00,-2.920053333333333256e+01,-5.200733333333333874e+00,-2.905339957686882713e+01,-1.782110860366713734e+00,-3.010349534555712125e+01,-3.092890267983074537e+00,0.000000000000000000e+00
8.600000000000000000e+02,-3.207488899999999887e+01,-2.266799999999999926e+00,-2.936319999999999908e+01,-5.222400000000000375e+00,-2.922912313117065963e+01,-1.790539633286318377e+00,-3.028445444287729060e+01,-3.114532016925246616e+00,0.000000000000000000e+00
8.620000000000000000e+02,-3.226745499999999822e+01,-2.284968000000000110e+00,-2.954047333333333469e+01,-5.245333333333333847e+00,-2.940484668547249925e+01,-1.798968406205923909e+00,-3.046541354019745995e+01,-3.136173765867418695e+00,0.000000000000000000e+00
8.640000000000000000e+02,-3.244959899999999919e+01,-2.291400000000000325e+00,-2.971774666666666675e+01,-5.268266666666667319e+00,-2.958057023977432820e+01,-1.807397179125528774e+00,-3.064637263751762930e+01,-3.157815514809590773e+00,0.000000000000000000e+00
8.660000000000000000e+02,-3.264328499999999167e+01,-2.309667999999999832e+00,-2.989502000000000237e+01,-5.291199999999999903e+00,-2.975629379407616426e+01,-1.815825952045134084e+00,-3.082733173483779865e+01,-3.179457263751762852e+00,0.000000000000000000e+00
8.680000000000000000e+02,-3.283754700000000071e+01,-2.328003999999999962e+00,-3.007229333333333443e+01,-5.314133333333333375e+00,-2.993201734837799677e+01,-1.824254724964738950e+00,-3.100829083215796800e+01,-3.201099012693934487e+00,0.000000000000000000e+00
8.700000000000000000e+02,-3.302088400000000235e+01,-2.345999999999999641e+00,-3.024956666666666294e+01,-5.337066666666666848e+00,-3.010774090267982928e+01,-1.832683497884344259e+00,-3.118924992947813735e+01,-3.222740761636107010e+00,0.000000000000000000e+00
8.720000000000000000e+02,-3.321667300000000722e+01,-2.352936000000000138e+00,-3.042683999999999855e+01,-5.360000000000000320e+00,-3.028346445698166534e+01,-1.841112270803949347e+00,-3.137020902679830670e+01,-3.244382510578279089e+00,0.000000000000000000e+00
8.740000000000000000e+02,-3.340106400000000519e+01,-2.371030000000000193e+00,-3.060411333333333062e+01,-5.382933333333333792e+00,-3.045918801128349784e+01,-1.849541043723554434e+00,-3.155116812411847604e+01,-3.266024259520451167e+00,0.000000000000000000e+00
8.760000000000000000e+02,-3.359756399999999843e+01,-2.389599999999999724e+00,-3.078138666666666623e+01,-5.405866666666666376e+00,-3.063491156558533390e+01,-1.857969816643159300e+00,-3.173212722143864539e+01,-3.287666008462623246e+00,0.000000000000000000e+00
8.780000000000000000e+02,-3.379464000000000823e+01,-2.408237999999999879e+00,-3.095866000000000184e+01,-5.428799999999999848e+00,-3.081063511988716641e+01,-1.866398589562764609e+00,-3.191308631875881474e+01,-3.309307757404795325e+00,0.000000000000000000e+00
8.800000000000000000e+02,-3.398104000000000724e+01,-2.414861999999999842e+00,-3.113593333333333035e+01,-5.451733333333333320e+00,-3.098635867418899537e+01,-1.874827362482369475e+00,-3.209404541607898409e+01,-3.330949506346967404e+00,0.000000000000000000e+00
8.820000000000000000e+02,-3.417923599999999595e+01,-2.433599999999999763e+00,-3.131320666666666597e+01,-5.474666666666665904e+00,-3.116208222849083498e+01,-1.883256135401974785e+00,-3.227500451339915344e+01,-3.352591255289139482e+00,0.000000000000000000e+00
8.840000000000000000e+02,-3.436627499999999458e+01,-2.451987999999999612e+00,-3.149048000000000158e+01,-5.497600000000000264e+00,-3.133780578279266393e+01,-1.891684908321579650e+00,-3.245596361071932279e+01,-3.374233004231311561e+00,0.000000000000000000e+00
8.860000000000000000e+02,-3.456558900000000278e+01,-2.470860000000000056e+00,-3.166775333333333720e+01,-5.520533333333333736e+00,-3.151352933709450355e+01,-1.900113681241184738e+00,-3.263692270803949214e+01,-3.395874753173483640e+00,0.000000000000000000e+00
8.880000000000000000e+02,-3.477770100000000042e+01,-2.478419999999999845e+00,-3.184502666666666570e+01,-5.543466666666666320e+00,-3.168925289139633250e+01,-1.908542454160789825e+00,-3.281788180535966148e+01,-3.417516502115655719e+00,0.000000000000000000e+00
8.900000000000000000e+02,-3.497820300000000060e+01,-2.497396000000000171e+00,-3.202230000000000132e+01,-5.566399999999999793e+00,-3.186497644569817211e+01,-1.916971227080394913e+00,-3.299884090267983794e+01,-3.439158251057827798e+00,0.000000000000000000e+00
8.920000000000000000e+02,-3.517928099999999603e+01,-2.516439999999999788e+00,-3.219935333333333460e+01,-5.589306666666666423e+00,-3.204070000000000107e+01,-1.925400000000000000e+00,-3.317980000000000018e+01,-3.460799999999999876e+00,0.000000000000000000e+00
8.940000000000000000e+02,-3.539283999999999963e+01,-2.535978000000000065e+00,-3.237640666666666789e+01,-5.612213333333333942e+00,-3.221968695652174119e+01,-1.944282608695652170e+00,-3.335256086956521671e+01,-3.474899999999999878e+00,0.000000000000000000e+00
8.960000000000000000e+02,-3.559553099999999404e+01,-2.543219999999999814e+00,-3.255346000000000117e+01,-5.635120000000000573e+00,-3.239867391304348132e+01,-1.963165217391304340e+00,-3.352532173913043323e+01,-3.488999999999999879e+00,0.000000000000000000e+00
8.980000000000000000e+02,-3.579837299999999800e+01,-2.562435999999999936e+00,-3.273051333333333446e+01,-5.658026666666666316e+00,-3.257766086956522145e+01,-1.982047826086956732e+00,-3.369808260869565686e+01,-3.503099999999999881e+00,0.000000000000000000e+00
9.000000000000000000e+02,-3.600179099999999721e+01,-2.581719999999999793e+00,-3.290756666666666774e+01,-5.680933333333332946e+00,-3.275664782608695447e+01,-2.000930434782608458e+00,-3.387084347826086628e+01,-3.517199999999999882e+00,0.000000000000000000e+00
9.020000000000000000e+02,-3.621782800000000435e+01,-2.601504000000000261e+00,-3.308462000000000103e+01,-5.703839999999999577e+00,-3.293563478260869459e+01,-2.019813043478260628e+00,-3.404360434782608991e+01,-3.531299999999999883e+00,0.000000000000000000e+00
9.040000000000000000e+02,-3.642243199999999348e+01,-2.620925999999999867e+00,-3.326167333333333431e+01,-5.726746666666667096e+00,-3.311462173913043472e+01,-2.038695652173912798e+00,-3.421636521739130643e+01,-3.545399999999999885e+00,0.000000000000000000e+00
9.060000000000000000e+02,-3.662804700000000224e+01,-2.628303999999999974e+00,-3.343872666666666760e+01,-5.749653333333332839e+00,-3.329360869565217484e+01,-2.057578260869565412e+00,-3.438912608695652295e+01,-3.559499999999999886e+00,0.000000000000000000e+00
9.080000000000000000e+02,-3.684595199999999693e+01,-2.648263999999999729e+00,-3.361578000000000088e+01,-5.772560000000000358e+00,-3.347259565217391497e+01,-2.076460869565217582e+00,-3.456188695652173948e+01,-3.573599999999999888e+00,0.000000000000000000e+00
9.100000000000000000e+02,-3.705232000000000170e+01,-2.667858000000000285e+00,-3.379283333333333417e+01,-5.795466666666666100e+00,-3.365158260869565510e+01,-2.095343478260869752e+00,-3.473464782608695600e+01,-3.587699999999999889e+00,0.000000000000000000e+00
9.120000000000000000e+02,-3.725926399999999461e+01,-2.687519999999999687e+00,-3.396988666666666745e+01,-5.818373333333332731e+00,-3.383056956521739522e+01,-2.114226086956521478e+00,-3.490740869565217963e+01,-3.601799999999999891e+00,0.000000000000000000e+00
9.140000000000000000e+02,-3.747947600000000534e+01,-2.695440000000000058e+00,-3.414694000000000074e+01,-5.841280000000001138e+00,-3.400955652173912824e+01,-2.133108695652174092e+00,-3.508016956521739615e+01,-3.615899999999999892e+00,0.000000000000000000e+00
9.160000000000000000e+02,-3.768760799999999733e+01,-2.715205999999999786e+00,-3.432399333333333402e+01,-5.864186666666666881e+00,-3.418854347826086837e+01,-2.151991304347825817e+00,-3.525293043478260557e+01,-3.629999999999999893e+00,0.000000000000000000e+00
9.180000000000000000e+02,-3.789631599999999878e+01,-2.735040000000000138e+00,-3.450104666666666731e+01,-5.887093333333333511e+00,-3.436753043478260849e+01,-2.170873913043477987e+00,-3.542569130434782210e+01,-3.644099999999999895e+00,0.000000000000000000e+00
9.200000000000000000e+02,-3.811795500000000203e+01,-2.755387999999999948e+00,-3.467810000000000059e+01,-5.910000000000000142e+00,-3.454651739130434862e+01,-2.189756521739130157e+00,-3.559845217391304573e+01,-3.658199999999999896e+00,0.000000000000000000e+00
9.220000000000000000e+02,-3.832829600000000170e+01,-2.762970000000000148e+00,-3.486150666666667064e+01,-5.941706666666666692e+00,-3.472550434782608875e+01,-2.208639130434782771e+00,-3.577121304347826225e+01,-3.672299999999999898e+00,0.000000000000000000e+00
9.240000000000000000e+02,-3.853876799999999747e+01,-2.782976000000000116e+00,-3.504491333333333358e+01,-5.973413333333333242e+00,-3.490449130434782887e+01,-2.227521739130434941e+00,-3.594397391304347877e+01,-3.686399999999999899e+00,0.000000000000000000e+00
9.260000000000000000e+02,-3.876227500000000958e+01,-2.803500000000000103e+00,-3.522832000000000363e+01,-6.005120000000000680e+00,-3.508347826086956900e+01,-2.246404347826087111e+00,-3.611673478260869530e+01,-3.700499999999999901e+00,0.000000000000000000e+00
9.280000000000000000e+02,-3.897393299999999527e+01,-2.823643999999999821e+00,-3.541172666666666657e+01,-6.036826666666666341e+00,-3.526246521739130912e+01,-2.265286956521739281e+00,-3.628949565217391182e+01,-3.714599999999999902e+00,0.000000000000000000e+00
9.300000000000000000e+02,-3.918661999999999779e+01,-2.831328000000000067e+00,-3.559513333333332952e+01,-6.068533333333332891e+00,-3.544145217391304215e+01,-2.284169565217391451e+00,-3.646225652173913545e+01,-3.728699999999999903e+00,0.000000000000000000e+00
9.320000000000000000e+02,-3.941199499999999745e+01,-2.852028000000000230e+00,-3.577853999999999957e+01,-6.100239999999999441e+00,-3.562043913043478227e+01,-2.303052173913043177e+00,-3.663501739130434487e+01,-3.742799999999999905e+00,0.000000000000000000e+00
9.340000000000000000e+02,-3.962541700000000588e+01,-2.872344000000000452e+00,-3.596194666666666251e+01,-6.131946666666666879e+00,-3.579942608695651529e+01,-2.321934782608695791e+00,-3.680777826086956850e+01,-3.756899999999999906e+00,0.000000000000000000e+00
9.360000000000000000e+02,-3.983941499999999536e+01,-2.892727999999999966e+00,-3.614535333333333256e+01,-6.163653333333333428e+00,-3.597841304347826252e+01,-2.340817391304347517e+00,-3.698053913043478502e+01,-3.770999999999999908e+00,0.000000000000000000e+00
9.380000000000000000e+02,-4.006665599999999472e+01,-2.913640000000000008e+00,-3.632876000000000261e+01,-6.195360000000000866e+00,-3.615739999999999554e+01,-2.359700000000000131e+00,-3.715330000000000155e+01,-3.785099999999999909e+00,0.000000000000000000e+00
9.400000000000000000e+02,-4.028230099999999680e+01,-2.921460000000000168e+00,-3.651216666666666555e+01,-6.227066666666666528e+00,-3.633638695652173567e+01,-2.378582608695652301e+00,-3.732606086956521807e+01,-3.799199999999999910e+00,0.000000000000000000e+00
9.420000000000000000e+02,-4.049806300000000192e+01,-2.942016000000000187e+00,-3.669557333333333560e+01,-6.258773333333333966e+00,-3.651537391304347580e+01,-2.397465217391304027e+00,-3.749882173913043459e+01,-3.813299999999999912e+00,0.000000000000000000e+00
9.440000000000000000e+02,-4.072717200000000304e+01,-2.963104000000000404e+00,-3.687897999999999854e+01,-6.290480000000000516e+00,-3.669436086956521592e+01,-2.416347826086956196e+00,-3.767158260869565112e+01,-3.827399999999999913e+00,0.000000000000000000e+00
9.460000000000000000e+02,-4.094411999999999807e+01,-2.983798000000000172e+00,-3.706238666666666859e+01,-6.322186666666667065e+00,-3.687334782608695605e+01,-2.435230434782608810e+00,-3.784434347826087475e+01,-3.841499999999999915e+00,0.000000000000000000e+00
9.480000000000000000e+02,-4.116211100000000300e+01,-2.991719999999999935e+00,-3.724579333333333153e+01,-6.353893333333333615e+00,-3.705233478260869617e+01,-2.454113043478260980e+00,-3.801710434782609127e+01,-3.855599999999999916e+00,0.000000000000000000e+00
9.500000000000000000e+02,-4.139308799999999877e+01,-3.012983999999999885e+00,-3.742920000000000158e+01,-6.385600000000000165e+00,-3.723132173913043630e+01,-2.472995652173913150e+00,-3.818986521739130779e+01,-3.869699999999999918e+00,0.000000000000000000e+00
9.520000000000000000e+02,-4.161180000000000234e+01,-3.033849999999999714e+00,-3.762031999999999954e+01,-6.410040000000000404e+00,-3.741030869565216932e+01,-2.491878260869565320e+00,-3.836262608695652432e+01,-3.883799999999999919e+00,0.000000000000000000e+00
9.540000000000000000e+02,-4.183108800000000826e+01,-3.054784000000000166e+00,-3.781143999999999750e+01,-6.434480000000000643e+00,-3.758929565217390945e+01,-2.510760869565217490e+00,-3.853538695652174084e+01,-3.897899999999999920e+00,0.000000000000000000e+00
9.560000000000000000e+02,-4.202500000000000568e+01,-3.074837999999999738e+00,-3.800256000000000256e+01,-6.458919999999999995e+00,-3.776828260869564957e+01,-2.529643478260869660e+00,-3.870814782608695737e+01,-3.911999999999999922e+00,0.000000000000000000e+00
9.580000000000000000e+02,-4.221983500000000333e+01,-3.081947999999999688e+00,-3.819368000000000052e+01,-6.483360000000000234e+00,-3.794726956521738970e+01,-2.548526086956521830e+00,-3.888090869565217389e+01,-3.926099999999999923e+00,0.000000000000000000e+00
9.600000000000000000e+02,-4.241464500000000726e+01,-3.102091999999999850e+00,-3.838479999999999848e+01,-6.507799999999999585e+00,-3.812625652173912272e+01,-2.567408695652173556e+00,-3.905366956521739041e+01,-3.940199999999999925e+00,0.000000000000000000e+00
9.620000000000000000e+02,-4.260990299999999564e+01,-3.122295999999999960e+00,-3.857591999999999643e+01,-6.532239999999999824e+00,-3.830524347826086995e+01,-2.586291304347826170e+00,-3.922643043478261404e+01,-3.954299999999999926e+00,0.000000000000000000e+00
9.640000000000000000e+02,-4.280560899999999691e+01,-3.142559999999999576e+00,-3.876704000000000150e+01,-6.556680000000000064e+00,-3.848423043478261008e+01,-2.605173913043478340e+00,-3.939919130434783057e+01,-3.968399999999999928e+00,0.000000000000000000e+00
9.660000000000000000e+02,-4.300176300000000396e+01,-3.162884000000000029e+00,-3.895815999999999946e+01,-6.581120000000000303e+00,-3.866321739130435020e+01,-2.624056521739130510e+00,-3.957195217391304709e+01,-3.982499999999999929e+00,0.000000000000000000e+00
9.680000000000000000e+02,-4.321152000000000726e+01,-3.183752000000000137e+00,-3.914927999999999741e+01,-6.605559999999999654e+00,-3.884220434782608322e+01,-2.642939130434782236e+00,-3.974471304347826361e+01,-3.996599999999999930e+00,0.000000000000000000e+00
9.700000000000000000e+02,-4.340859999999999985e+01,-3.204197999999999880e+00,-3.934039999999999537e+01,-6.629999999999999893e+00,-3.902119130434782335e+01,-2.661821739130434850e+00,-3.991747391304348014e+01,-4.010699999999999932e+00,0.000000000000000000e+00
9.720000000000000000e+02,-4.360612799999999112e+01,-3.224703999999999571e+00,-3.953152000000000044e+01,-6.654440000000000133e+00,-3.920017826086956347e+01,-2.680704347826087020e+00,-4.009023478260870377e+01,-4.024799999999999933e+00,0.000000000000000000e+00
9.740000000000000000e+02,-4.380410400000000237e+01,-3.245270000000000099e+00,-3.972264000000000550e+01,-6.678880000000000372e+00,-3.937916521739129649e+01,-2.699586956521738745e+00,-4.026299565217391319e+01,-4.038899999999999935e+00,0.000000000000000000e+00
9.760000000000000000e+02,-4.400252799999999809e+01,-3.265895999999999688e+00,-3.991376000000000346e+01,-6.703320000000000611e+00,-3.955815217391303662e+01,-2.718469565217391359e+00,-4.043575652173912971e+01,-4.052999999999999936e+00,0.000000000000000000e+00
9.780000000000000000e+02,-4.420139999999999247e+01,-3.286581999999999670e+00,-4.010488000000000142e+01,-6.727759999999999962e+00,-3.973713913043478385e+01,-2.737352173913043529e+00,-4.060851739130435334e+01,-4.067099999999999937e+00,0.000000000000000000e+00
9.800000000000000000e+02,-4.440121500000000054e+01,-3.293992000000000253e+00,-4.029599999999999937e+01,-6.752200000000000202e+00,-3.991612608695652398e+01,-2.756234782608695699e+00,-4.078127826086956986e+01,-4.081199999999999939e+00,0.000000000000000000e+00
9.820000000000000000e+02,-4.460098500000000143e+01,-3.314767999999999937e+00,-4.049416000000000082e+01,-6.777253333333333352e+00,-4.009511304347825700e+01,-2.775117391304347869e+00,-4.095403913043478639e+01,-4.095299999999999940e+00,0.000000000000000000e+00
9.840000000000000000e+02,-4.480120300000000100e+01,-3.335604000000000013e+00,-4.069232000000000227e+01,-6.802306666666667390e+00,-4.027409999999999712e+01,-2.794000000000000039e+00,-4.112680000000000291e+01,-4.109399999999999942e+00,0.000000000000000000e+00
9.860000000000000000e+02,-4.500186899999999923e+01,-3.356500000000000039e+00,-4.089048000000000371e+01,-6.827360000000000539e+00,-4.048132115384614593e+01,-2.814519230769231051e+00,-4.133504423076923473e+01,-4.130300000000000082e+00,0.000000000000000000e+00
9.880000000000000000e+02,-4.520298299999999614e+01,-3.377456000000000014e+00,-4.108863999999999805e+01,-6.852413333333333689e+00,-4.068854230769230895e+01,-2.835038461538461618e+00,-4.154328846153846655e+01,-4.151200000000000223e+00,0.000000000000000000e+00
9.900000000000000000e+02,-4.541803199999999663e+01,-3.398975999999999775e+00,-4.128679999999999950e+01,-6.877466666666666839e+00,-4.089576346153845776e+01,-2.855557692307692186e+00,-4.175153269230769126e+01,-4.172099999999999476e+00,0.000000000000000000e+00
9.920000000000000000e+02,-4.562007200000000751e+01,-3.420054000000000372e+00,-4.148496000000000095e+01,-6.902519999999999989e+00,-4.110298461538461368e+01,-2.876076923076923197e+00,-4.195977692307693019e+01,-4.192999999999999616e+00,0.000000000000000000e+00
9.940000000000000000e+02,-4.582256000000000284e+01,-3.441192000000000029e+00,-4.168312000000000239e+01,-6.927573333333333139e+00,-4.131020576923076959e+01,-2.896596153846153765e+00,-4.216802115384615490e+01,-4.213899999999999757e+00,0.000000000000000000e+00
9.960000000000000000e+02,-4.602549599999999685e+01,-3.462390000000000079e+00,-4.188128000000000384e+01,-6.952626666666667177e+00,-4.151742692307691840e+01,-2.917115384615384777e+00,-4.237626538461538672e+01,-4.234799999999999898e+00,0.000000000000000000e+00
9.980000000000000000e+02,-4.622888000000000375e+01,-3.483648000000000078e+00,-4.207944000000000528e+01,-6.977679999999999438e+00,-4.172464807692307431e+01,-2.937634615384615788e+00,-4.258450961538461854e+01,-4.255700000000000038e+00,0.000000000000000000e+00
