theta_deg,isolated,embedded_0,embedded_1,embedded_2,embedded_3
-48,0.234119,0.26829,0.402506,0.34578,0.346623
-47.95,0.234772,0.269366,0.40444,0.346746,0.347022
-47.9,0.235425,0.270444,0.406379,0.347714,0.34742
-47.85,0.23608,0.271524,0.408323,0.348683,0.347817
-47.8,0.236736,0.272608,0.410271,0.349653,0.348213
-47.75,0.237393,0.273694,0.412223,0.350624,0.348607
-47.7,0.238051,0.274782,0.414181,0.351597,0.349
-47.65,0.238711,0.275873,0.416143,0.352571,0.349391
-47.6,0.239372,0.276967,0.418109,0.353545,0.349782
-47.55,0.240034,0.278063,0.42008,0.354522,0.350171
-47.5,0.240698,0.279162,0.422056,0.355499,0.35056
-47.45,0.241363,0.280264,0.424035,0.356478,0.350947
-47.4,0.24203,0.281368,0.42602,0.357457,0.351333
-47.35,0.242697,0.282475,0.428008,0.358439,0.351719
-47.3,0.243366,0.283584,0.430001,0.359421,0.352103
-47.25,0.244037,0.284696,0.431998,0.360405,0.352487
-47.2,0.244708,0.285811,0.433999,0.36139,0.35287
-47.15,0.245382,0.286928,0.436004,0.362376,0.353252
-47.1,0.246056,0.288048,0.438014,0.363364,0.353634
-47.05,0.246732,0.28917,0.440027,0.364353,0.354015
-47,0.24741,0.290295,0.442045,0.365343,0.354395
-46.95,0.248088,0.291423,0.444066,0.366335,0.354775
-46.9,0.248769,0.292553,0.446092,0.367328,0.355154
-46.85,0.249451,0.293686,0.448121,0.368323,0.355533
-46.8,0.250134,0.294821,0.450154,0.369319,0.355911
-46.75,0.250818,0.295959,0.452191,0.370316,0.356289
-46.7,0.251505,0.2971,0.454232,0.371315,0.356666
-46.65,0.252192,0.298243,0.456276,0.372315,0.357044
-46.6,0.252882,0.299389,0.458324,0.373317,0.357421
-46.55,0.253572,0.300538,0.460376,0.37432,0.357798
-46.5,0.254265,0.301689,0.462431,0.375325,0.358175
-46.45,0.254958,0.302842,0.464489,0.376331,0.358552
-46.4,0.255654,0.303999,0.466551,0.377339,0.358929
-46.35,0.256351,0.305157,0.468616,0.378348,0.359306
-46.3,0.257049,0.306319,0.470685,0.379359,0.359683
-46.25,0.257749,0.307483,0.472757,0.380371,0.36006
-46.2,0.258451,0.30865,0.474832,0.381385,0.360438
-46.15,0.259154,0.309819,0.47691,0.382401,0.360815
-46.1,0.259859,0.310991,0.478991,0.383418,0.361193
-46.05,0.260566,0.312165,0.481076,0.384437,0.361572
-46,0.261274,0.313343,0.483163,0.385457,0.361951
-45.95,0.261984,0.314522,0.485253,0.386479,0.36233
-45.9,0.262696,0.315705,0.487346,0.387503,0.36271
-45.85,0.263409,0.31689,0.489442,0.388529,0.36309
-45.8,0.264124,0.318077,0.491541,0.389556,0.363471
-45.75,0.264841,0.319268,0.493642,0.390585,0.363853
-45.7,0.26556,0.32046,0.495746,0.391615,0.364236
-45.65,0.26628,0.321656,0.497853,0.392648,0.364619
-45.6,0.267002,0.322854,0.499962,0.393682,0.365003
-45.55,0.267726,0.324055,0.502074,0.394718,0.365388
-45.5,0.268451,0.325258,0.504188,0.395756,0.365774
-45.45,0.269179,0.326464,0.506304,0.396795,0.366162
-45.4,0.269908,0.327673,0.508422,0.397836,0.36655
-45.35,0.270639,0.328884,0.510543,0.39888,0.366939
-45.3,0.271372,0.330098,0.512666,0.399925,0.36733
-45.25,0.272107,0.331314,0.514791,0.400972,0.367722
-45.2,0.272843,0.332533,0.516918,0.40202,0.368115
-45.15,0.273582,0.333755,0.519046,0.403071,0.36851
-45.1,0.274322,0.33498,0.521177,0.404124,0.368906
-45.05,0.275064,0.336207,0.52331,0.405178,0.369303
-45,0.275808,0.337436,0.525444,0.406235,0.369702
-44.95,0.276555,0.338669,0.52758,0.407293,0.370103
-44.9,0.277303,0.339904,0.529717,0.408353,0.370505
-44.85,0.278053,0.341141,0.531856,0.409416,0.370909
-44.8,0.278805,0.342382,0.533997,0.41048,0.371315
-44.75,0.279559,0.343625,0.536139,0.411547,0.371723
-44.7,0.280315,0.34487,0.538282,0.412615,0.372132
-44.65,0.281073,0.346119,0.540427,0.413686,0.372544
-44.6,0.281833,0.34737,0.542572,0.414759,0.372957
-44.55,0.282595,0.348623,0.544719,0.415833,0.373373
-44.5,0.283359,0.34988,0.546867,0.41691,0.37379
-44.45,0.284125,0.351139,0.549016,0.417989,0.37421
-44.4,0.284894,0.352401,0.551166,0.41907,0.374632
-44.35,0.285664,0.353665,0.553316,0.420153,0.375057
-44.3,0.286437,0.354932,0.555468,0.421239,0.375483
-44.25,0.287212,0.356202,0.55762,0.422326,0.375913
-44.2,0.287988,0.357474,0.559772,0.423416,0.376344
-44.15,0.288767,0.35875,0.561926,0.424508,0.376778
-44.1,0.289549,0.360027,0.564079,0.425602,0.377215
-44.05,0.290332,0.361308,0.566233,0.426699,0.377654
-44,0.291117,0.362591,0.568388,0.427798,0.378096
-43.95,0.291905,0.363878,0.570542,0.428899,0.378541
-43.9,0.292695,0.365166,0.572697,0.430002,0.378989
-43.85,0.293488,0.366458,0.574852,0.431107,0.379439
-43.8,0.294282,0.367752,0.577007,0.432215,0.379892
-43.75,0.295079,0.369049,0.579162,0.433326,0.380349
-43.7,0.295878,0.370349,0.581317,0.434438,0.380808
-43.65,0.296679,0.371651,0.583471,0.435553,0.38127
-43.6,0.297483,0.372956,0.585626,0.43667,0.381736
-43.55,0.298289,0.374264,0.587779,0.43779,0.382205
-43.5,0.299098,0.375575,0.589933,0.438912,0.382677
-43.45,0.299908,0.376889,0.592086,0.440037,0.383152
-43.4,0.300722,0.378205,0.594238,0.441164,0.38363
-43.35,0.301537,0.379524,0.59639,0.442293,0.384112
-43.3,0.302355,0.380846,0.598541,0.443425,0.384598
-43.25,0.303175,0.38217,0.600691,0.444559,0.385087
-43.2,0.303998,0.383498,0.60284,0.445696,0.385579
-43.15,0.304823,0.384828,0.604989,0.446835,0.386076
-43.1,0.305651,0.386161,0.607136,0.447977,0.386575
-43.05,0.306481,0.387497,0.609282,0.449121,0.387079
-43,0.307314,0.388835,0.611427,0.450268,0.387586
-42.95,0.308149,0.390177,0.61357,0.451418,0.388097
-42.9,0.308987,0.391521,0.615712,0.45257,0.388612
-42.85,0.309827,0.392868,0.617853,0.453724,0.389131
-42.8,0.31067,0.394218,0.619992,0.454881,0.389654
-42.75,0.311516,0.39557,0.62213,0.456041,0.390181
-42.7,0.312364,0.396926,0.624266,0.457203,0.390712
-42.65,0.313214,0.398284,0.6264,0.458368,0.391247
-42.6,0.314067,0.399646,0.628532,0.459536,0.391787
-42.55,0.314923,0.40101,0.630663,0.460706,0.39233
-42.5,0.315782,0.402377,0.632791,0.461879,0.392878
-42.45,0.316643,0.403747,0.634917,0.463055,0.39343
-42.4,0.317507,0.40512,0.637041,0.464233,0.393987
-42.35,0.318373,0.406495,0.639163,0.465414,0.394547
-42.3,0.319242,0.407874,0.641283,0.466597,0.395113
-42.25,0.320114,0.409255,0.6434,0.467784,0.395683
-42.2,0.320989,0.41064,0.645515,0.468973,0.396257
-42.15,0.321866,0.412027,0.647627,0.470165,0.396836
-42.1,0.322746,0.413417,0.649736,0.471359,0.39742
-42.05,0.323629,0.41481,0.651843,0.472556,0.398008
-42,0.324515,0.416206,0.653947,0.473756,0.398601
-41.95,0.325403,0.417605,0.656048,0.474959,0.399199
-41.9,0.326294,0.419007,0.658146,0.476164,0.399801
-41.85,0.327189,0.420412,0.660241,0.477373,0.400409
-41.8,0.328085,0.42182,0.662333,0.478584,0.401021
-41.75,0.328985,0.42323,0.664422,0.479798,0.401638
-41.7,0.329888,0.424644,0.666507,0.481014,0.40226
-41.65,0.330794,0.426061,0.668589,0.482234,0.402887
-41.6,0.331702,0.427481,0.670668,0.483456,0.40352
-41.55,0.332613,0.428903,0.672743,0.484681,0.404157
-41.5,0.333528,0.430329,0.674815,0.485909,0.404799
-41.45,0.334445,0.431758,0.676883,0.48714,0.405447
-41.4,0.335365,0.433189,0.678947,0.488373,0.406099
-41.35,0.336288,0.434624,0.681007,0.48961,0.406757
-41.3,0.337214,0.436062,0.683064,0.490849,0.407421
-41.25,0.338143,0.437503,0.685116,0.492091,0.408089
-41.2,0.339075,0.438946,0.687165,0.493336,0.408763
-41.15,0.340011,0.440393,0.689209,0.494583,0.409442
-41.1,0.340949,0.441843,0.691249,0.495834,0.410126
-41.05,0.34189,0.443296,0.693285,0.497088,0.410816
-41,0.342834,0.444752,0.695316,0.498344,0.411512
-40.95,0.343781,0.446211,0.697343,0.499603,0.412213
-40.9,0.344732,0.447673,0.699366,0.500865,0.412919
-40.85,0.345685,0.449138,0.701384,0.50213,0.413631
-40.8,0.346642,0.450606,0.703397,0.503398,0.414348
-40.75,0.347602,0.452078,0.705406,0.504669,0.415071
-40.7,0.348564,0.453552,0.70741,0.505942,0.4158
-40.65,0.34953,0.45503,0.709409,0.507219,0.416534
-40.6,0.3505,0.456511,0.711403,0.508498,0.417274
-40.55,0.351472,0.457994,0.713392,0.50978,0.418019
-40.5,0.352447,0.459481,0.715376,0.511065,0.41877
-40.45,0.353426,0.460971,0.717355,0.512353,0.419527
-40.4,0.354408,0.462464,0.719328,0.513644,0.42029
-40.35,0.355393,0.463961,0.721296,0.514938,0.421058
-40.3,0.356382,0.46546,0.723259,0.516234,0.421833
-40.25,0.357373,0.466963,0.725217,0.517534,0.422613
-40.2,0.358368,0.468469,0.727169,0.518836,0.423398
-40.15,0.359366,0.469977,0.729115,0.520141,0.42419
-40.1,0.360367,0.47149,0.731056,0.521449,0.424987
-40.05,0.361372,0.473005,0.732991,0.52276,0.425791
-40,0.36238,0.474523,0.73492,0.524073,0.4266
-39.95,0.363391,0.476045,0.736843,0.52539,0.427415
-39.9,0.364406,0.47757,0.738761,0.526709,0.428236
-39.85,0.365424,0.479098,0.740672,0.528031,0.429062
-39.8,0.366445,0.480629,0.742578,0.529356,0.429895
-39.75,0.36747,0.482163,0.744477,0.530684,0.430734
-39.7,0.368498,0.483701,0.746371,0.532015,0.431578
-39.65,0.369529,0.485242,0.748258,0.533348,0.432429
-39.6,0.370564,0.486786,0.750138,0.534684,0.433285
-39.55,0.371602,0.488333,0.752013,0.536023,0.434148
-39.5,0.372643,0.489884,0.753881,0.537365,0.435016
-39.45,0.373688,0.491438,0.755742,0.53871,0.43589
-39.4,0.374736,0.492995,0.757597,0.540057,0.43677
-39.35,0.375788,0.494555,0.759445,0.541407,0.437656
-39.3,0.376843,0.496118,0.761287,0.54276,0.438548
-39.25,0.377902,0.497685,0.763122,0.544115,0.439446
-39.2,0.378964,0.499255,0.76495,0.545473,0.44035
-39.15,0.38003,0.500828,0.766771,0.546834,0.44126
-39.1,0.381099,0.502405,0.768586,0.548198,0.442176
-39.05,0.382171,0.503985,0.770393,0.549564,0.443098
-39,0.383247,0.505568,0.772194,0.550933,0.444026
-38.95,0.384326,0.507154,0.773987,0.552305,0.444959
-38.9,0.385409,0.508743,0.775774,0.553679,0.445899
-38.85,0.386496,0.510336,0.777553,0.555056,0.446844
-38.8,0.387586,0.511933,0.779325,0.556435,0.447796
-38.75,0.388679,0.513532,0.78109,0.557818,0.448753
-38.7,0.389776,0.515135,0.782848,0.559202,0.449716
-38.65,0.390877,0.516741,0.784598,0.560589,0.450685
-38.6,0.391981,0.51835,0.78634,0.561979,0.45166
-38.55,0.393088,0.519963,0.788076,0.563372,0.452641
-38.5,0.3942,0.521579,0.789804,0.564766,0.453627
-38.45,0.395314,0.523198,0.791524,0.566164,0.454619
-38.4,0.396433,0.52482,0.793237,0.567563,0.455617
-38.35,0.397555,0.526446,0.794942,0.568966,0.456621
-38.3,0.39868,0.528075,0.796639,0.57037,0.457631
-38.25,0.399809,0.529707,0.798329,0.571777,0.458646
-38.2,0.400942,0.531343,0.800011,0.573187,0.459667
-38.15,0.402078,0.532982,0.801685,0.574599,0.460693
-38.1,0.403218,0.534624,0.803351,0.576013,0.461726
-38.05,0.404361,0.53627,0.805009,0.57743,0.462764
-38,0.405508,0.537919,0.80666,0.578849,0.463807
-37.95,0.406659,0.539571,0.808302,0.58027,0.464856
-37.9,0.407813,0.541227,0.809937,0.581693,0.465911
-37.85,0.408971,0.542885,0.811563,0.583119,0.466971
-37.8,0.410132,0.544548,0.813182,0.584547,0.468036
-37.75,0.411297,0.546213,0.814792,0.585977,0.469107
-37.7,0.412466,0.547882,0.816394,0.587409,0.470184
-37.65,0.413638,0.549554,0.817988,0.588844,0.471266
-37.6,0.414814,0.551229,0.819574,0.59028,0.472353
-37.55,0.415994,0.552908,0.821152,0.591719,0.473446
-37.5,0.417177,0.55459,0.822721,0.59316,0.474543
-37.45,0.418364,0.556275,0.824282,0.594603,0.475646
-37.4,0.419554,0.557963,0.825835,0.596047,0.476755
-37.35,0.420749,0.559655,0.82738,0.597494,0.477868
-37.3,0.421946,0.56135,0.828916,0.598943,0.478987
-37.25,0.423148,0.563048,0.830443,0.600394,0.48011
-37.2,0.424353,0.56475,0.831963,0.601846,0.481239
-37.15,0.425561,0.566455,0.833473,0.603301,0.482373
-37.1,0.426774,0.568163,0.834976,0.604757,0.483511
-37.05,0.42799,0.569874,0.83647,0.606215,0.484655
-37,0.429209,0.571589,0.837955,0.607675,0.485803
-36.95,0.430432,0.573307,0.839432,0.609137,0.486957
-36.9,0.431659,0.575028,0.8409,0.610601,0.488115
-36.85,0.43289,0.576752,0.84236,0.612066,0.489277
-36.8,0.434124,0.57848,0.843811,0.613533,0.490445
-36.75,0.435361,0.580211,0.845254,0.615001,0.491617
-36.7,0.436603,0.581945,0.846688,0.616471,0.492793
-36.65,0.437848,0.583682,0.848113,0.617943,0.493974
-36.6,0.439096,0.585422,0.84953,0.619416,0.49516
-36.55,0.440348,0.587166,0.850938,0.62089,0.49635
-36.5,0.441604,0.588913,0.852337,0.622366,0.497544
-36.45,0.442864,0.590663,0.853728,0.623844,0.498743
-36.4,0.444127,0.592416,0.85511,0.625323,0.499946
-36.35,0.445393,0.594172,0.856483,0.626803,0.501153
-36.3,0.446663,0.595932,0.857848,0.628285,0.502364
-36.25,0.447937,0.597695,0.859204,0.629768,0.50358
-36.2,0.449215,0.599461,0.860551,0.631252,0.504799
-36.15,0.450495,0.60123,0.861889,0.632737,0.506022
-36.1,0.45178,0.603002,0.863219,0.634224,0.50725
-36.05,0.453068,0.604777,0.86454,0.635711,0.508481
-36,0.45436,0.606555,0.865853,0.6372,0.509715
-35.95,0.455655,0.608337,0.867156,0.63869,0.510954
-35.9,0.456954,0.610121,0.868451,0.640181,0.512196
-35.85,0.458256,0.611909,0.869738,0.641673,0.513442
-35.8,0.459562,0.613699,0.871015,0.643166,0.514691
-35.75,0.460871,0.615493,0.872284,0.644659,0.515944
-35.7,0.462184,0.61729,0.873544,0.646154,0.5172
-35.65,0.4635,0.619089,0.874795,0.647649,0.518459
-35.6,0.46482,0.620892,0.876038,0.649146,0.519721
-35.55,0.466143,0.622698,0.877272,0.650643,0.520987
-35.5,0.46747,0.624506,0.878497,0.65214,0.522256
-35.45,0.4688,0.626318,0.879714,0.653639,0.523528
-35.4,0.470134,0.628133,0.880922,0.655138,0.524803
-35.35,0.471471,0.62995,0.882121,0.656637,0.52608
-35.3,0.472812,0.631771,0.883312,0.658137,0.527361
-35.25,0.474156,0.633594,0.884494,0.659638,0.528644
-35.2,0.475503,0.63542,0.885667,0.661139,0.52993
-35.15,0.476854,0.63725,0.886832,0.662641,0.531219
-35.1,0.478208,0.639082,0.887988,0.664143,0.53251
-35.05,0.479566,0.640917,0.889135,0.665645,0.533803
-35,0.480927,0.642754,0.890274,0.667147,0.535099
-34.95,0.482291,0.644595,0.891405,0.66865,0.536397
-34.9,0.483659,0.646438,0.892527,0.670153,0.537697
-34.85,0.48503,0.648284,0.89364,0.671656,0.539
-34.8,0.486404,0.650133,0.894745,0.67316,0.540304
-34.75,0.487782,0.651984,0.895842,0.674663,0.541611
-34.7,0.489163,0.653839,0.89693,0.676167,0.542919
-34.65,0.490547,0.655696,0.898009,0.67767,0.54423
-34.6,0.491934,0.657555,0.89908,0.679173,0.545542
-34.55,0.493325,0.659418,0.900143,0.680677,0.546855
-34.5,0.494719,0.661283,0.901198,0.68218,0.548171
-34.45,0.496116,0.66315,0.902244,0.683683,0.549487
-34.4,0.497516,0.665021,0.903282,0.685185,0.550806
-34.35,0.498919,0.666893,0.904311,0.686688,0.552125
-34.3,0.500326,0.668769,0.905332,0.68819,0.553446
-34.25,0.501735,0.670646,0.906345,0.689692,0.554768
-34.2,0.503148,0.672527,0.90735,0.691193,0.556091
-34.15,0.504564,0.67441,0.908347,0.692694,0.557415
-34.1,0.505983,0.676295,0.909336,0.694194,0.55874
-34.05,0.507405,0.678183,0.910316,0.695694,0.560066
-34,0.50883,0.680073,0.911288,0.697194,0.561393
-33.95,0.510258,0.681966,0.912253,0.698692,0.562721
-33.9,0.511689,0.683861,0.913209,0.70019,0.564049
-33.85,0.513123,0.685758,0.914158,0.701688,0.565377
-33.8,0.51456,0.687657,0.915098,0.703184,0.566706
-33.75,0.516,0.689559,0.916031,0.70468,0.568035
-33.7,0.517443,0.691464,0.916955,0.706175,0.569365
-33.65,0.518889,0.69337,0.917872,0.707669,0.570695
-33.6,0.520337,0.695279,0.918782,0.709162,0.572025
-33.55,0.521789,0.69719,0.919683,0.710654,0.573355
-33.5,0.523243,0.699103,0.920577,0.712145,0.574685
-33.45,0.5247,0.701018,0.921463,0.713635,0.576015
-33.4,0.52616,0.702935,0.922341,0.715124,0.577344
-33.35,0.527622,0.704854,0.923212,0.716611,0.578674
-33.3,0.529088,0.706776,0.924075,0.718098,0.580003
-33.25,0.530556,0.708699,0.924931,0.719583,0.581331
-33.2,0.532026,0.710625,0.925779,0.721067,0.582659
-33.15,0.5335,0.712552,0.92662,0.72255,0.583986
-33.1,0.534976,0.714482,0.927454,0.724031,0.585313
-33.05,0.536454,0.716413,0.92828,0.725511,0.586639
-33,0.537935,0.718346,0.929099,0.726989,0.587964
-32.95,0.539419,0.720281,0.929911,0.728466,0.589288
-32.9,0.540905,0.722218,0.930715,0.729942,0.59061
-32.85,0.542394,0.724156,0.931513,0.731415,0.591932
-32.8,0.543885,0.726097,0.932303,0.732888,0.593253
-32.75,0.545379,0.728039,0.933086,0.734358,0.594572
-32.7,0.546875,0.729983,0.933863,0.735827,0.59589
-32.65,0.548373,0.731928,0.934632,0.737294,0.597207
-32.6,0.549874,0.733875,0.935394,0.738759,0.598522
-32.55,0.551377,0.735824,0.93615,0.740223,0.599835
-32.5,0.552882,0.737774,0.936899,0.741684,0.601147
-32.45,0.55439,0.739726,0.937641,0.743144,0.602457
-32.4,0.5559,0.741679,0.938376,0.744602,0.603765
-32.35,0.557412,0.743634,0.939105,0.746057,0.605072
-32.3,0.558926,0.74559,0.939827,0.747511,0.606376
-32.25,0.560443,0.747547,0.940543,0.748963,0.607678
-32.2,0.561961,0.749506,0.941252,0.750412,0.608978
-32.15,0.563482,0.751467,0.941954,0.751859,0.610276
-32.1,0.565005,0.753428,0.942651,0.753305,0.611572
-32.05,0.566529,0.755391,0.943341,0.754748,0.612865
-32,0.568056,0.757355,0.944024,0.756188,0.614156
-31.95,0.569585,0.75932,0.944702,0.757627,0.615444
-31.9,0.571115,0.761286,0.945373,0.759063,0.61673
-31.85,0.572647,0.763254,0.946038,0.760497,0.618013
-31.8,0.574182,0.765222,0.946698,0.761928,0.619293
-31.75,0.575718,0.767192,0.947351,0.763357,0.62057
-31.7,0.577256,0.769162,0.947998,0.764783,0.621845
-31.65,0.578795,0.771134,0.948639,0.766207,0.623117
-31.6,0.580337,0.773106,0.949275,0.767629,0.624385
-31.55,0.58188,0.77508,0.949905,0.769048,0.625651
-31.5,0.583424,0.777054,0.950529,0.770464,0.626914
-31.45,0.584971,0.779029,0.951147,0.771878,0.628173
-31.4,0.586519,0.781004,0.95176,0.773289,0.629429
-31.35,0.588068,0.782981,0.952367,0.774697,0.630681
-31.3,0.589619,0.784958,0.952969,0.776103,0.631931
-31.25,0.591171,0.786936,0.953565,0.777506,0.633176
-31.2,0.592725,0.788914,0.954156,0.778906,0.634419
-31.15,0.59428,0.790893,0.954742,0.780303,0.635657
-31.1,0.595837,0.792873,0.955322,0.781698,0.636892
-31.05,0.597394,0.794853,0.955898,0.783089,0.638123
-31,0.598954,0.796833,0.956468,0.784478,0.639351
-30.95,0.600514,0.798814,0.957033,0.785864,0.640575
-30.9,0.602075,0.800796,0.957593,0.787247,0.641794
-30.85,0.603638,0.802777,0.958148,0.788627,0.64301
-30.8,0.605202,0.804759,0.958698,0.790004,0.644222
-30.75,0.606767,0.806741,0.959244,0.791378,0.645429
-30.7,0.608333,0.808724,0.959784,0.792749,0.646633
-30.65,0.6099,0.810706,0.96032,0.794117,0.647832
-30.6,0.611468,0.812689,0.960851,0.795482,0.649028
-30.55,0.613037,0.814671,0.961378,0.796843,0.650218
-30.5,0.614606,0.816654,0.9619,0.798202,0.651405
-30.45,0.616177,0.818637,0.962418,0.799558,0.652587
-30.4,0.617748,0.82062,0.962931,0.80091,0.653765
-30.35,0.619321,0.822602,0.96344,0.802259,0.654938
-30.3,0.620894,0.824585,0.963944,0.803605,0.656107
-30.25,0.622467,0.826567,0.964444,0.804948,0.657271
-30.2,0.624041,0.828549,0.96494,0.806288,0.658431
-30.15,0.625616,0.830531,0.965432,0.807624,0.659585
-30.1,0.627192,0.832512,0.96592,0.808957,0.660736
-30.05,0.628767,0.834494,0.966404,0.810287,0.661881
-30,0.630344,0.836474,0.966884,0.811614,0.663022
-29.95,0.631921,0.838455,0.96736,0.812937,0.664157
-29.9,0.633498,0.840435,0.967832,0.814257,0.665288
-29.85,0.635075,0.842414,0.968301,0.815574,0.666414
-29.8,0.636653,0.844393,0.968766,0.816887,0.667535
-29.75,0.638231,0.846371,0.969227,0.818197,0.668651
-29.7,0.63981,0.848349,0.969684,0.819504,0.669762
-29.65,0.641388,0.850325,0.970138,0.820807,0.670868
-29.6,0.642967,0.852302,0.970589,0.822107,0.671969
-29.55,0.644546,0.854277,0.971036,0.823404,0.673065
-29.5,0.646124,0.856251,0.97148,0.824698,0.674156
-29.45,0.647703,0.858225,0.97192,0.825988,0.675241
-29.4,0.649282,0.860198,0.972357,0.827274,0.676321
-29.35,0.650861,0.862169,0.972791,0.828557,0.677396
-29.3,0.652439,0.86414,0.973222,0.829837,0.678466
-29.25,0.654018,0.86611,0.97365,0.831114,0.67953
-29.2,0.655596,0.868078,0.974075,0.832387,0.680589
-29.15,0.657174,0.870046,0.974496,0.833657,0.681643
-29.1,0.658751,0.872012,0.974915,0.834923,0.682691
-29.05,0.660329,0.873977,0.975331,0.836186,0.683734
-29,0.661905,0.875941,0.975744,0.837446,0.684772
-28.95,0.663482,0.877903,0.976155,0.838702,0.685804
-28.9,0.665058,0.879864,0.976563,0.839955,0.686831
-28.85,0.666633,0.881824,0.976968,0.841204,0.687852
-28.8,0.668208,0.883782,0.97737,0.842451,0.688868
-28.75,0.669782,0.885738,0.97777,0.843693,0.689878
-28.7,0.671356,0.887693,0.978168,0.844933,0.690883
-28.65,0.672929,0.889647,0.978563,0.846169,0.691882
-28.6,0.674501,0.891599,0.978956,0.847402,0.692876
-28.55,0.676073,0.893549,0.979346,0.848631,0.693864
-28.5,0.677643,0.895497,0.979734,0.849858,0.694846
-28.45,0.679213,0.897444,0.98012,0.851081,0.695823
-28.4,0.680781,0.899388,0.980504,0.8523,0.696795
-28.35,0.682349,0.901331,0.980886,0.853517,0.69776
-28.3,0.683916,0.903272,0.981265,0.85473,0.698721
-28.25,0.685482,0.905211,0.981643,0.85594,0.699675
-28.2,0.687046,0.907148,0.982019,0.857146,0.700624
-28.15,0.68861,0.909083,0.982392,0.85835,0.701567
-28.1,0.690172,0.911016,0.982764,0.85955,0.702505
-28.05,0.691733,0.912947,0.983134,0.860747,0.703437
-28,0.693293,0.914875,0.983503,0.861941,0.704364
-27.95,0.694851,0.916801,0.983869,0.863132,0.705285
-27.9,0.696408,0.918725,0.984234,0.86432,0.7062
-27.85,0.697964,0.920647,0.984597,0.865504,0.707109
-27.8,0.699518,0.922566,0.984959,0.866686,0.708013
-27.75,0.701071,0.924483,0.985319,0.867865,0.708912
-27.7,0.702622,0.926397,0.985678,0.86904,0.709805
-27.65,0.704172,0.928309,0.986035,0.870212,0.710692
-27.6,0.70572,0.930218,0.986391,0.871382,0.711573
-27.55,0.707266,0.932125,0.986745,0.872548,0.712449
-27.5,0.70881,0.934029,0.987098,0.873712,0.71332
-27.45,0.710353,0.93593,0.98745,0.874873,0.714184
-27.4,0.711894,0.937829,0.987801,0.876031,0.715044
-27.35,0.713433,0.939724,0.98815,0.877186,0.715897
-27.3,0.71497,0.941617,0.988499,0.878338,0.716745
-27.25,0.716506,0.943507,0.988846,0.879487,0.717588
-27.2,0.718039,0.945394,0.989192,0.880634,0.718425
-27.15,0.71957,0.947278,0.989537,0.881778,0.719256
-27.1,0.721099,0.949159,0.989881,0.882919,0.720082
-27.05,0.722626,0.951037,0.990224,0.884057,0.720903
-27,0.724151,0.952912,0.990567,0.885193,0.721718
-26.95,0.725674,0.954784,0.990908,0.886326,0.722527
-26.9,0.727194,0.956653,0.991249,0.887457,0.723332
-26.85,0.728713,0.958518,0.991588,0.888585,0.72413
-26.8,0.730228,0.96038,0.991927,0.889711,0.724924
-26.75,0.731742,0.962238,0.992266,0.890834,0.725711
-26.7,0.733253,0.964094,0.992603,0.891955,0.726494
-26.65,0.734762,0.965945,0.99294,0.893073,0.727271
-26.6,0.736268,0.967794,0.993277,0.894189,0.728043
-26.55,0.737771,0.969639,0.993612,0.895303,0.728809
-26.5,0.739273,0.97148,0.993948,0.896414,0.729571
-26.45,0.740771,0.973317,0.994282,0.897524,0.730326
-26.4,0.742267,0.975151,0.994617,0.898631,0.731077
-26.35,0.74376,0.976982,0.99495,0.899736,0.731823
-26.3,0.74525,0.978808,0.995284,0.900838,0.732563
-26.25,0.746738,0.980631,0.995616,0.901939,0.733298
-26.2,0.748222,0.98245,0.995949,0.903038,0.734028
-26.15,0.749704,0.984265,0.996281,0.904134,0.734752
-26.1,0.751183,0.986076,0.996613,0.905229,0.735472
-26.05,0.752659,0.987883,0.996945,0.906322,0.736187
-26,0.754133,0.989686,0.997276,0.907412,0.736896
-25.95,0.755603,0.991485,0.997607,0.908502,0.7376
-25.9,0.75707,0.99328,0.997938,0.909589,0.7383
-25.85,0.758534,0.995071,0.998269,0.910674,0.738994
-25.8,0.759994,0.996857,0.998599,0.911758,0.739684
-25.75,0.761452,0.998639,0.99893,0.912841,0.740368
-25.7,0.762906,1.00042,0.99926,0.913921,0.741048
-25.65,0.764358,1.00219,0.999591,0.915,0.741723
-25.6,0.765806,1.00396,0.999921,0.916078,0.742392
-25.55,0.76725,1.00573,1.00025,0.917154,0.743058
-25.5,0.768691,1.00749,1.00058,0.918229,0.743718
-25.45,0.770129,1.00924,1.00091,0.919302,0.744373
-25.4,0.771564,1.01099,1.00124,0.920374,0.745024
-25.35,0.772995,1.01274,1.00157,0.921445,0.74567
-25.3,0.774422,1.01448,1.0019,0.922514,0.746311
-25.25,0.775846,1.01622,1.00223,0.923583,0.746948
-25.2,0.777267,1.01795,1.00256,0.92465,0.74758
-25.15,0.778683,1.01968,1.00289,0.925716,0.748208
-25.1,0.780097,1.0214,1.00322,0.926781,0.748831
-25.05,0.781506,1.02312,1.00356,0.927845,0.749449
-25,0.782912,1.02483,1.00389,0.928908,0.750063
-24.95,0.784314,1.02654,1.00422,0.929971,0.750672
-24.9,0.785712,1.02825,1.00455,0.931032,0.751277
-24.85,0.787107,1.02994,1.00488,0.932093,0.751878
-24.8,0.788497,1.03164,1.00521,0.933153,0.752474
-24.75,0.789884,1.03333,1.00555,0.934212,0.753066
-24.7,0.791267,1.03501,1.00588,0.93527,0.753653
